IMU_Q0,IMU_Q1,IMU_Q2,IMU_Q3,OpTr_Q0, OpTr_Q1, OpTr_Q2, OpTr_Q3
-0.02304,0.874647,-0.483912,0.017302,0.792429,0.294174,-0.511073,-0.15596
-0.036109,0.872466,-0.487142,0.014202,0.779924,0.322058,-0.514236,-0.153487
-0.042491,0.871258,-0.488819,0.013001,0.789017,0.317942,-0.507282,-0.137946
-0.052023,0.869421,-0.491198,0.011615,0.800618,0.289876,-0.509578,-0.123745
-0.062975,0.867279,-0.49373,0.010103,0.796518,0.294277,-0.515579,-0.114627
-0.068768,0.866261,-0.494744,0.010064,0.797197,0.294641,-0.516436,-0.104675
-0.081225,0.863982,-0.496847,0.00951,0.79112,0.320454,-0.509784,-0.10751
-0.090829,0.862102,-0.498457,0.008862,0.799187,0.30996,-0.506364,-0.093916
-0.098165,0.860523,-0.499807,0.00807,0.79891,0.310577,-0.506805,-0.091827
-0.111647,0.85741,-0.502344,0.006447,0.795867,0.313542,-0.50917,-0.09504
-0.118903,0.855634,-0.50372,0.005297,0.797454,0.311968,-0.507854,-0.093958
-0.127372,0.853586,-0.505139,0.003488,0.798723,0.310825,-0.506485,-0.094351
-0.139359,0.850874,-0.506558,0.001025,0.799802,0.309472,-0.505469,-0.095104
-0.144851,0.850163,-0.506211,-0.000342,0.801365,0.30745,-0.504158,-0.095469
-0.146754,0.850262,-0.505497,-0.001056,0.80146,0.30715,-0.503886,-0.097052
-0.148648,0.850672,-0.504247,-0.002086,0.812621,0.294215,-0.495967,-0.084268
-0.150121,0.851393,-0.502586,-0.003212,0.812593,0.294463,-0.495618,-0.085717
-0.149907,0.852056,-0.501521,-0.003882,0.812353,0.283739,-0.501926,-0.087437
-0.149669,0.853214,-0.499604,-0.005574,0.811479,0.270498,-0.510015,-0.090647
-0.149818,0.854173,-0.497897,-0.007154,0.812131,0.271158,-0.508278,-0.092579
-0.149801,0.854626,-0.497108,-0.008146,0.81245,0.270271,-0.507798,-0.094979
-0.149382,0.855407,-0.495852,-0.010164,0.813094,0.269149,-0.507035,-0.096708
-0.148775,0.855775,-0.495372,-0.01147,0.810947,0.274995,-0.505735,-0.104759
-0.147567,0.856149,-0.495058,-0.01261,0.807619,0.283156,-0.504462,-0.11442
-0.145932,0.857009,-0.494011,-0.014243,0.808239,0.282211,-0.503861,-0.115027
-0.14483,0.857688,-0.493141,-0.014708,0.808173,0.282311,-0.50355,-0.11659
-0.142722,0.858916,-0.491598,-0.015306,0.808139,0.282575,-0.503201,-0.11769
-0.140665,0.860142,-0.490023,-0.015962,0.807258,0.284616,-0.502898,-0.120092
-0.139767,0.860788,-0.489149,-0.015866,0.810947,0.275989,-0.503583,-0.11225
-0.137943,0.861899,-0.487706,-0.015898,0.81247,0.272289,-0.503806,-0.109231
-0.136705,0.862546,-0.486911,-0.015915,0.811934,0.273657,-0.503565,-0.110889
-0.135896,0.862805,-0.486688,-0.015611,0.811896,0.274576,-0.502889,-0.111961
-0.134071,0.863445,-0.486077,-0.015053,0.81185,0.275348,-0.502288,-0.113089
-0.132352,0.863789,-0.485956,-0.014365,0.811644,0.275618,-0.502178,-0.114389
-0.131253,0.863922,-0.486032,-0.013906,0.811368,0.275315,-0.502514,-0.115598
-0.130117,0.864223,-0.485819,-0.01327,0.811082,0.275053,-0.502807,-0.116952
-0.128642,0.864665,-0.485456,-0.012116,0.810908,0.274368,-0.503176,-0.11817
-0.127911,0.864913,-0.48522,-0.011639,0.810796,0.27288,-0.503889,-0.119339
-0.126749,0.865274,-0.484885,-0.011369,0.810981,0.269224,-0.505176,-0.120934
-0.125156,0.865714,-0.48452,-0.011132,0.810872,0.265892,-0.50658,-0.123144
-0.124309,0.86587,-0.48445,-0.01159,0.810131,0.260972,-0.509618,-0.125981
-0.122825,0.866085,-0.484424,-0.012353,0.809207,0.255014,-0.513163,-0.129675
-0.1216,0.86628,-0.484363,-0.013225,0.80812,0.248796,-0.516528,-0.135058
-0.120701,0.866357,-0.484387,-0.015336,0.808305,0.240044,-0.518985,-0.140276
-0.11866,0.866474,-0.484534,-0.019405,0.800901,0.244417,-0.522579,-0.160403
-0.117062,0.866566,-0.484622,-0.022599,0.798168,0.235955,-0.527294,-0.17092
-0.11414,0.866548,-0.485044,-0.02844,0.80288,0.208729,-0.532449,-0.168267
-0.109595,0.866454,-0.485703,-0.036704,0.800703,0.195491,-0.53695,-0.17984
-0.105799,0.866602,-0.485886,-0.041592,0.79988,0.180342,-0.540245,-0.189223
-0.097979,0.867055,-0.485842,-0.050799,0.798071,0.166576,-0.543449,-0.199997
-0.090098,0.867454,-0.485569,-0.060314,0.795511,0.152269,-0.547555,-0.210142
-0.083698,0.867848,-0.484835,-0.069119,0.7857,0.149762,-0.553662,-0.231745
-0.070523,0.868144,-0.483089,-0.089369,0.788741,0.121957,-0.557099,-0.229468
-0.057736,0.868366,-0.480074,-0.110202,0.782932,0.110237,-0.562401,-0.242013
-0.050179,0.868593,-0.477437,-0.122847,0.778398,0.096485,-0.567524,-0.250407
-0.043129,0.868304,-0.47579,-0.133496,0.774832,0.083204,-0.570924,-0.258375
-0.03043,0.867009,-0.473293,-0.152874,0.7645,0.085269,-0.575564,-0.27748
-0.021536,0.865556,-0.471975,-0.166124,0.764553,0.072785,-0.575435,-0.281134
-0.01303,0.863477,-0.471719,-0.178123,0.762874,0.063091,-0.57613,-0.286561
0.000816,0.859858,-0.470429,-0.198363,0.760633,0.054167,-0.577211,-0.292114
0.006699,0.858048,-0.469387,-0.20831,0.757175,0.04687,-0.578997,-0.298752
0.012491,0.856283,-0.466929,-0.220477,0.754559,0.065454,-0.575915,-0.307699
0.019639,0.854214,-0.463376,-0.235002,0.747946,0.05541,-0.581781,-0.314703
0.021716,0.854014,-0.460756,-0.240626,0.740986,0.051472,-0.588255,-0.319759
0.027095,0.852739,-0.456738,-0.251993,0.735522,0.04711,-0.593466,-0.323398
0.03262,0.851042,-0.454392,-0.261153,0.732506,0.041293,-0.597891,-0.322887
0.038313,0.849182,-0.454644,-0.265952,0.728391,0.036222,-0.602287,-0.324631
0.048829,0.845572,-0.45451,-0.275779,0.72503,0.030276,-0.605875,-0.326082
0.055376,0.84277,-0.455728,-0.281058,0.721539,0.023977,-0.609155,-0.328231
0.062224,0.838463,-0.459327,-0.286592,0.718184,0.017204,-0.611823,-0.331041
0.070935,0.832036,-0.463799,-0.295947,0.714157,0.009338,-0.61416,-0.335709
0.073925,0.827763,-0.467086,-0.301964,0.708265,0.000462,-0.617571,-0.342004
0.075139,0.825325,-0.468522,-0.306087,0.702103,-0.006244,-0.620576,-0.349138
0.07787,0.821744,-0.469546,-0.313382,0.693565,-0.031588,-0.62753,-0.352386
0.081145,0.81746,-0.470532,-0.322154,0.687338,-0.046847,-0.631511,-0.355761
0.084268,0.815401,-0.470089,-0.327178,0.683868,-0.053066,-0.63293,-0.359037
0.091792,0.81084,-0.46944,-0.337268,0.685179,-0.047151,-0.627857,-0.366199
0.099319,0.805788,-0.469274,-0.347323,0.682013,-0.044817,-0.63187,-0.3655
0.104174,0.802474,-0.469464,-0.353265,0.678787,-0.053563,-0.632502,-0.369216
0.112068,0.796543,-0.469527,-0.364022,0.674826,-0.058177,-0.634104,-0.373012
0.116186,0.793259,-0.46915,-0.370334,0.668694,-0.077383,-0.635503,-0.378148
0.118336,0.791151,-0.468069,-0.375497,0.664328,-0.080607,-0.637629,-0.381576
0.12306,0.78661,-0.466493,-0.385349,0.660971,-0.08698,-0.638195,-0.385044
0.125494,0.784295,-0.465495,-0.390458,0.661019,-0.07929,-0.637333,-0.388038
0.129732,0.78083,-0.464225,-0.397464,0.660436,-0.091805,-0.634405,-0.391058
0.135161,0.77661,-0.463223,-0.405019,0.661128,-0.097855,-0.631847,-0.39256
0.138896,0.774376,-0.463426,-0.407791,0.662521,-0.101103,-0.629139,-0.393736
0.145509,0.770188,-0.46305,-0.413801,0.663821,-0.101241,-0.626342,-0.395964
0.149587,0.767762,-0.461833,-0.418191,0.660211,-0.110803,-0.630369,-0.393038
0.150332,0.768279,-0.458938,-0.420158,0.664342,-0.091791,-0.626796,-0.396675
0.152156,0.76867,-0.453666,-0.424489,0.665497,-0.087952,-0.625251,-0.398045
0.152435,0.769965,-0.448785,-0.427222,0.66605,-0.086704,-0.624055,-0.399269
0.152281,0.77097,-0.446332,-0.428033,0.66637,-0.085909,-0.623302,-0.400083
0.153311,0.771254,-0.445207,-0.428326,0.666643,-0.084026,-0.622738,-0.400903
0.154597,0.772074,-0.443544,-0.428112,0.666521,-0.082722,-0.622766,-0.401335
0.155271,0.772645,-0.442895,-0.42751,0.666186,-0.080655,-0.62283,-0.40221
0.155989,0.773585,-0.442243,-0.426221,0.664591,-0.092649,-0.621689,-0.404027
0.156873,0.774862,-0.441142,-0.424716,0.665983,-0.087632,-0.619396,-0.406368
0.157375,0.775297,-0.441047,-0.423832,0.666505,-0.084988,-0.619229,-0.406329
0.158432,0.775946,-0.441247,-0.422039,0.667322,-0.083732,-0.61818,-0.406846
0.159504,0.776535,-0.441445,-0.420342,0.668585,-0.067103,-0.619751,-0.405463
0.160281,0.776819,-0.441907,-0.419033,0.668984,-0.064235,-0.619809,-0.40518
0.161501,0.777663,-0.442515,-0.416351,0.669691,-0.066148,-0.619008,-0.404929
0.161907,0.77849,-0.44276,-0.414382,0.670627,-0.069665,-0.617829,-0.404591
0.161684,0.779647,-0.44282,-0.412225,0.672264,-0.062981,-0.618072,-0.402595
0.161645,0.781131,-0.44303,-0.409193,0.674541,-0.0554,-0.617944,-0.400088
0.161469,0.781792,-0.44344,-0.407551,0.678255,-0.047494,-0.616181,-0.397536
0.160903,0.78297,-0.444561,-0.40428,0.682686,-0.028635,-0.616166,-0.391738
0.160209,0.784384,-0.445817,-0.400414,0.687043,-0.02066,-0.613909,-0.388151
0.159236,0.785647,-0.447046,-0.396941,0.692257,-0.001428,-0.613133,-0.380587
0.156937,0.788631,-0.449611,-0.388962,0.69678,0.01296,-0.612101,-0.373714
0.153195,0.792974,-0.452454,-0.378177,0.700253,0.024226,-0.611627,-0.367384
0.149576,0.796772,-0.454346,-0.369268,0.703281,0.035197,-0.611399,-0.361037
0.14583,0.800317,-0.455927,-0.361062,0.706306,0.046674,-0.611219,-0.35407
0.138339,0.806639,-0.458967,-0.345768,0.709869,0.059525,-0.609993,-0.347062
0.132636,0.810811,-0.461485,-0.334715,0.707887,0.042057,-0.616538,-0.342064
0.127819,0.813217,-0.464483,-0.326503,0.713097,0.051538,-0.611333,-0.339278
0.119658,0.817225,-0.469388,-0.312267,0.71635,0.058977,-0.609566,-0.334356
0.115278,0.81896,-0.472248,-0.30497,0.719844,0.066754,-0.607345,-0.329394
0.109495,0.821012,-0.475687,-0.296109,0.722042,0.076568,-0.604947,-0.326851
0.101998,0.823892,-0.479471,-0.284456,0.725574,0.084261,-0.602246,-0.322091
0.098783,0.825359,-0.480358,-0.279803,0.729402,0.092333,-0.599293,-0.316695
0.092564,0.828323,-0.481864,-0.270426,0.732756,0.100238,-0.596844,-0.311125
0.08702,0.830912,-0.48321,-0.261783,0.736044,0.108303,-0.594193,-0.305687
0.083494,0.832718,-0.483752,-0.256132,0.740034,0.11598,-0.591132,-0.299102
0.076293,0.835988,-0.485166,-0.244799,0.743549,0.124042,-0.587725,-0.293817
0.071869,0.837834,-0.486103,-0.237869,0.750664,0.122194,-0.586446,-0.278664
0.067067,0.839642,-0.487244,-0.230449,0.74554,0.140453,-0.583981,-0.288805
0.059928,0.842266,-0.488759,-0.219367,0.748998,0.142676,-0.58174,-0.283239
0.056359,0.843751,-0.489143,-0.213676,0.749945,0.148987,-0.579373,-0.282333
0.049984,0.846545,-0.489437,-0.203281,0.759612,0.141054,-0.576984,-0.264921
0.042292,0.849737,-0.489635,-0.190852,0.760826,0.146808,-0.574956,-0.262711
0.038412,0.851373,-0.489492,-0.184647,0.76268,0.151145,-0.572975,-0.259178
0.036332,0.852198,-0.489546,-0.181084,0.763877,0.15693,-0.570632,-0.25738
0.032768,0.853751,-0.489445,-0.174608,0.76642,0.160173,-0.568014,-0.253584
0.029425,0.85529,-0.489121,-0.168473,0.755272,0.1793,-0.575009,-0.25842
0.027481,0.856179,-0.488843,-0.16506,0.756601,0.181725,-0.57371,-0.255709
0.023497,0.857725,-0.488509,-0.158501,0.754865,0.186386,-0.574764,-0.255117
0.020508,0.858681,-0.488455,-0.153837,0.756054,0.186213,-0.57483,-0.251549
0.017703,0.859139,-0.488947,-0.150025,0.754348,0.189908,-0.576135,-0.250924
0.013115,0.859864,-0.489743,-0.143607,0.762173,0.182366,-0.5708,-0.244992
0.011283,0.859839,-0.490607,-0.140933,0.761502,0.185826,-0.570496,-0.245187
0.010084,0.859267,-0.492448,-0.138072,0.761897,0.188313,-0.56915,-0.245191
0.008844,0.858697,-0.494519,-0.134243,0.762065,0.191115,-0.567754,-0.245738
0.009535,0.858228,-0.495754,-0.132632,0.762487,0.194869,-0.565805,-0.245977
0.010269,0.85763,-0.497684,-0.129175,0.763725,0.198322,-0.563265,-0.245204
0.010408,0.857444,-0.498757,-0.126225,0.765043,0.202171,-0.560975,-0.243194
0.010589,0.857966,-0.498355,-0.124236,0.764252,0.211967,-0.55707,-0.246298
0.011076,0.858883,-0.497835,-0.119865,0.763858,0.224165,-0.550816,-0.250742
0.011273,0.860025,-0.496927,-0.115335,0.768121,0.230016,-0.544706,-0.245721
0.010937,0.860889,-0.496179,-0.112098,0.772747,0.236917,-0.537463,-0.240552
0.009477,0.861751,-0.495642,-0.107904,0.782414,0.233588,-0.532788,-0.222266
0.006582,0.863299,-0.494467,-0.100911,0.785117,0.241175,-0.527549,-0.217067
0.004021,0.864609,-0.493139,-0.096217,0.788991,0.245754,-0.522256,-0.210589
-0.000541,0.867062,-0.490194,-0.08901,0.790064,0.257337,-0.51746,-0.204481
-0.006928,0.870367,-0.486047,-0.078612,0.797926,0.242646,-0.51367,-0.201447
-0.011548,0.872167,-0.483618,-0.072904,0.792204,0.279479,-0.506627,-0.193991
-0.020155,0.874788,-0.479897,-0.063614,0.793279,0.289586,-0.499467,-0.193343
-0.027982,0.876801,-0.476893,-0.054956,0.775336,0.333354,-0.501952,-0.189139
-0.031776,0.877003,-0.476876,-0.049542,0.790852,0.315281,-0.493471,-0.17787
-0.03923,0.877598,-0.476405,-0.036489,0.796661,0.332666,-0.473333,-0.174988
-0.043692,0.877784,-0.476374,-0.025772,0.792635,0.351781,-0.4673,-0.172077
-0.046671,0.877335,-0.477472,-0.011609,0.787252,0.371471,-0.461468,-0.171147
-0.052395,0.876492,-0.478445,0.010733,0.793872,0.375168,-0.451514,-0.158589
-0.055225,0.875719,-0.479076,0.023692,0.794347,0.379539,-0.447983,-0.155801
-0.059136,0.874132,-0.480147,0.043176,0.796226,0.379371,-0.445962,-0.15238
-0.063528,0.872169,-0.480809,0.06417,0.798257,0.38141,-0.441798,-0.14875
-0.065406,0.871347,-0.480574,0.07439,0.799653,0.387172,-0.435463,-0.144999
-0.069822,0.869456,-0.479885,0.094288,0.802236,0.388606,-0.429741,-0.143965
-0.075,0.868308,-0.478377,0.107611,0.789661,0.406923,-0.438084,-0.137591
-0.078276,0.868774,-0.477063,0.107345,0.790323,0.40951,-0.435078,-0.135642
-0.081061,0.868869,-0.476145,0.108578,0.792975,0.408982,-0.431238,-0.134011
-0.086314,0.869055,-0.47315,0.115891,0.796539,0.406483,-0.427422,-0.132697
-0.089519,0.869388,-0.470563,0.12137,0.79999,0.40377,-0.423993,-0.131206
-0.090244,0.870157,-0.468396,0.12368,0.80226,0.404467,-0.419673,-0.129071
-0.092699,0.871598,-0.464196,0.127497,0.80385,0.407262,-0.414659,-0.126572
-0.09456,0.87264,-0.461543,0.128623,0.804762,0.410388,-0.410345,-0.124725
-0.097513,0.874135,-0.458259,0.12801,0.805158,0.413634,-0.4068,-0.123051
-0.101624,0.875959,-0.453888,0.127915,0.805256,0.41702,-0.403591,-0.121541
-0.103948,0.876794,-0.451635,0.128301,0.805177,0.42085,-0.400373,-0.119488
-0.107662,0.878106,-0.44742,0.131007,0.805602,0.425041,-0.395754,-0.117147
-0.110632,0.879092,-0.443768,0.1343,0.805895,0.429321,-0.391488,-0.113817
-0.111633,0.879076,-0.442459,0.137848,0.806877,0.431794,-0.387894,-0.109738
-0.114149,0.879209,-0.43961,0.143919,0.807968,0.433095,-0.385312,-0.1056
-0.115751,0.879171,-0.438026,0.147657,0.808797,0.435551,-0.381794,-0.101858
-0.117704,0.878928,-0.436638,0.151617,0.808462,0.438756,-0.379762,-0.098295
-0.12123,0.878719,-0.433873,0.157861,0.807695,0.442129,-0.378424,-0.094586
-0.123608,0.878516,-0.432428,0.161075,0.807331,0.44439,-0.377276,-0.091632
-0.128196,0.878147,-0.430302,0.165143,0.807308,0.446178,-0.376059,-0.088083
-0.134342,0.877294,-0.427945,0.170817,0.807068,0.447449,-0.375895,-0.084461
-0.138458,0.876173,-0.427227,0.175032,0.806577,0.447672,-0.377314,-0.081589
-0.140436,0.875514,-0.426973,0.17736,0.806092,0.447925,-0.378582,-0.079084
-0.142268,0.874873,-0.426793,0.179481,0.805515,0.448191,-0.379893,-0.077144
-0.14522,0.873638,-0.426969,0.182688,0.805299,0.449288,-0.379314,-0.075852
-0.14904,0.871895,-0.427702,0.186188,0.805749,0.450456,-0.376989,-0.075739
-0.15235,0.870471,-0.42897,0.187253,0.806384,0.451557,-0.374272,-0.075903
-0.154174,0.869668,-0.430006,0.187117,0.806131,0.453824,-0.372099,-0.07576
-0.155725,0.868898,-0.430914,0.187318,0.810732,0.445402,-0.372039,-0.076927
-0.158034,0.86783,-0.431961,0.187927,0.81601,0.434363,-0.373299,-0.078129
-0.15876,0.867581,-0.43172,0.189013,0.815963,0.435279,-0.372372,-0.077945
-0.159156,0.867863,-0.429991,0.191309,0.806493,0.456282,-0.368462,-0.074911
-0.159949,0.868111,-0.42813,0.193681,0.809309,0.451856,-0.367746,-0.074884
-0.160071,0.868349,-0.427174,0.194624,0.811716,0.44799,-0.366985,-0.075785
-0.160367,0.868563,-0.425865,0.196288,0.804041,0.464287,-0.363974,-0.074017
-0.160713,0.868604,-0.42507,0.19754,0.803768,0.464747,-0.364063,-0.073655
-0.160967,0.868499,-0.425037,0.197868,0.802609,0.46677,-0.36425,-0.072571
-0.161533,0.868378,-0.424308,0.199495,0.802164,0.467536,-0.364367,-0.071969
-0.16169,0.868108,-0.423178,0.202914,0.802344,0.466884,-0.364876,-0.07162
-0.161454,0.867768,-0.422671,0.205595,0.802779,0.465862,-0.365329,-0.071085
-0.161321,0.867195,-0.423203,0.207017,0.803088,0.464838,-0.365997,-0.070853
-0.161434,0.866114,-0.424188,0.209425,0.803115,0.464724,-0.366003,-0.071277
-0.161696,0.865545,-0.42465,0.210636,0.80264,0.464428,-0.367307,-0.071839
-0.162162,0.865312,-0.424987,0.210554,0.802338,0.463431,-0.369093,-0.072498
-0.162737,0.864969,-0.425585,0.210314,0.80233,0.461736,-0.371025,-0.073533
-0.163069,0.865001,-0.425762,0.209566,0.802424,0.459502,-0.373245,-0.075243
-0.163129,0.865138,-0.425909,0.208653,0.802332,0.456013,-0.377315,-0.07713
-0.162946,0.865164,-0.426245,0.208001,0.802686,0.450345,-0.382972,-0.078846
-0.162418,0.865154,-0.426914,0.207081,0.80444,0.441936,-0.388569,-0.081135
-0.161453,0.865153,-0.428333,0.204896,0.80755,0.430149,-0.39463,-0.084272
-0.160513,0.865214,-0.429475,0.202978,0.809371,0.421926,-0.399002,-0.08772
-0.158798,0.865478,-0.431167,0.19959,0.820815,0.383057,-0.412967,-0.094802
-0.156135,0.865936,-0.434086,0.193274,0.813487,0.402599,-0.408819,-0.09497
-0.154854,0.866544,-0.435886,0.187441,0.820782,0.372941,-0.420661,-0.101368
-0.15318,0.868119,-0.438128,0.175947,0.820897,0.368474,-0.423439,-0.105141
-0.15109,0.869938,-0.440366,0.16269,0.815509,0.373978,-0.427588,-0.110698
-0.149873,0.871361,-0.441034,0.154166,0.83854,0.370756,-0.389152,-0.089173
-0.146854,0.873808,-0.442588,0.137906,0.837049,0.364581,-0.396963,-0.094071
-0.142809,0.876057,-0.44429,0.121426,0.83422,0.342206,-0.415662,-0.119151
-0.139634,0.877234,-0.445239,0.112849,0.82589,0.329721,-0.438958,-0.128475
-0.136778,0.877828,-0.446406,0.10696,0.821224,0.320636,-0.453133,-0.132112
-0.131636,0.878504,-0.449011,0.096446,0.825198,0.30881,-0.452444,-0.137766
-0.127752,0.878834,-0.451202,0.088061,0.824461,0.303495,-0.456416,-0.140851
-0.1253,0.878883,-0.453074,0.08123,0.821642,0.296446,-0.465444,-0.142778
-0.120225,0.87903,-0.456413,0.067434,0.81907,0.288185,-0.474387,-0.14502
-0.117281,0.879098,-0.45825,0.058707,0.810594,0.297354,-0.483706,-0.143339
-0.114405,0.879224,-0.459775,0.049924,0.815303,0.281319,-0.483292,-0.150233
-0.110097,0.879291,-0.46181,0.038284,0.812039,0.278564,-0.489671,-0.152373
-0.108292,0.87935,-0.462406,0.034732,0.805096,0.292434,-0.492311,-0.154701
-0.10507,0.879204,-0.463795,0.02938,0.803869,0.284374,-0.498052,-0.157703
-0.10164,0.878847,-0.465575,0.023354,0.802215,0.279356,-0.502458,-0.161082
-0.099519,0.878227,-0.467351,0.020138,0.800965,0.274392,-0.506389,-0.163506
-0.095083,0.876908,-0.471003,0.012613,0.804573,0.253522,-0.509606,-0.169384
-0.092218,0.87599,-0.473385,0.007222,0.797306,0.270653,-0.511856,-0.170448
-0.089719,0.875239,-0.475302,0.002123,0.79641,0.264362,-0.51544,-0.173682
-0.085249,0.874059,-0.478252,-0.006158,0.794063,0.26102,-0.519842,-0.176343
-0.08275,0.873691,-0.479296,-0.010055,0.791966,0.256033,-0.524641,-0.178855
-0.078911,0.873415,-0.480304,-0.015359,0.789541,0.251614,-0.529617,-0.181165
-0.073458,0.872804,-0.481985,-0.022719,0.787534,0.246055,-0.534556,-0.183023
-0.069727,0.872333,-0.483171,-0.026971,0.78503,0.241178,-0.539541,-0.185627
-0.067298,0.871711,-0.484454,-0.030053,0.782458,0.236388,-0.544958,-0.186816
-0.063081,0.8701,-0.487487,-0.036236,0.781387,0.231924,-0.547701,-0.188862
-0.058829,0.868165,-0.490917,-0.042871,0.781556,0.228233,-0.548053,-0.191621
-0.05722,0.866772,-0.493211,-0.046747,0.782124,0.224564,-0.547969,-0.193864
-0.053878,0.864325,-0.497097,-0.054257,0.783273,0.22001,-0.547684,-0.195245
-0.051232,0.86264,-0.499621,-0.060131,0.777673,0.224548,-0.55179,-0.200824
-0.049877,0.862362,-0.499795,-0.0637,0.778074,0.220787,-0.552546,-0.201361
-0.047027,0.861847,-0.50009,-0.070201,0.783905,0.208788,-0.550444,-0.197258
-0.045546,0.862066,-0.499402,-0.073308,0.784225,0.205604,-0.551449,-0.196523
-0.044198,0.862879,-0.497688,-0.076176,0.785335,0.201945,-0.551884,-0.194657
-0.042257,0.863371,-0.4963,-0.080617,0.787065,0.197951,-0.551141,-0.193875
-0.041847,0.863324,-0.496101,-0.082535,0.787745,0.19552,-0.551769,-0.191783
-0.041567,0.862964,-0.496046,-0.086675,0.789415,0.193764,-0.550566,-0.190149
-0.041681,0.862603,-0.495928,-0.090792,0.790965,0.193318,-0.549285,-0.187854
-0.043277,0.862371,-0.495772,-0.093072,0.792368,0.193924,-0.547897,-0.185352
-0.045756,0.862109,-0.495187,-0.097329,0.793734,0.194292,-0.546683,-0.18269
-0.04735,0.862058,-0.494652,-0.099704,0.795308,0.195058,-0.545177,-0.179499
-0.049449,0.862263,-0.493837,-0.100951,0.797114,0.194613,-0.544173,-0.174959
-0.053255,0.862653,-0.492408,-0.102649,0.793666,0.204723,-0.544359,-0.17848
-0.056802,0.863265,-0.491105,-0.101846,0.788826,0.216635,-0.544827,-0.184354
-0.059023,0.863614,-0.490432,-0.100857,0.79029,0.217799,-0.543429,-0.180806
-0.062058,0.863689,-0.490048,-0.100259,0.803361,0.198607,-0.538196,-0.159725
-0.066585,0.86371,-0.489664,-0.099041,0.804563,0.200746,-0.536211,-0.157663
-0.06953,0.863626,-0.489604,-0.098043,0.805927,0.201258,-0.534772,-0.154904
-0.074714,0.86371,-0.489034,-0.096323,0.806358,0.20214,-0.534129,-0.153726
-0.08018,0.863918,-0.488148,-0.094534,0.806755,0.202705,-0.533706,-0.152363
-0.082569,0.864134,-0.487575,-0.093457,0.806836,0.203416,-0.533652,-0.151173
-0.087081,0.864484,-0.486624,-0.091054,0.806945,0.204303,-0.533544,-0.149768
-0.090103,0.864712,-0.485994,-0.089295,0.806942,0.205324,-0.533536,-0.148412
-0.091091,0.8648,-0.485804,-0.088474,0.807225,0.206089,-0.533111,-0.147335
-0.093416,0.86488,-0.485473,-0.087071,0.807437,0.207132,-0.532589,-0.146596
-0.094462,0.864805,-0.485511,-0.086472,0.807701,0.208031,-0.532036,-0.145878
-0.095465,0.864518,-0.485946,-0.085802,0.808,0.20917,-0.531332,-0.145157
-0.097064,0.864192,-0.486387,-0.084773,0.808236,0.210397,-0.530636,-0.144617
-0.097789,0.864033,-0.486608,-0.084292,0.808624,0.211632,-0.529727,-0.143971
-0.09905,0.863925,-0.486734,-0.083194,0.808974,0.212569,-0.528916,-0.143608
-0.1003,0.863986,-0.486635,-0.081627,0.809342,0.213388,-0.528082,-0.143387
-0.100804,0.864182,-0.486382,-0.08044,0.809609,0.21417,-0.527325,-0.1435
-0.101345,0.864287,-0.486223,-0.07958,0.809721,0.215262,-0.526651,-0.143714
-0.102305,0.864532,-0.48585,-0.077953,0.809792,0.216313,-0.525953,-0.14429
-0.102971,0.864791,-0.485459,-0.07663,0.810045,0.217389,-0.524912,-0.145039
-0.103177,0.865045,-0.48506,-0.076011,0.81058,0.218442,-0.523298,-0.146295
-0.103604,0.865532,-0.484297,-0.074736,0.810865,0.219859,-0.521822,-0.147861
-0.10369,0.865775,-0.483966,-0.073948,0.811302,0.220814,-0.520217,-0.14968
-0.103239,0.866018,-0.483735,-0.073238,0.811443,0.22186,-0.518573,-0.153039
-0.102618,0.866556,-0.483092,-0.071991,0.811839,0.221156,-0.517535,-0.15545
-0.102,0.867106,-0.482374,-0.071048,0.80681,0.233725,-0.513115,-0.176477
-0.100756,0.868228,-0.480874,-0.069261,0.80517,0.234397,-0.514243,-0.17976
-0.09942,0.869356,-0.479355,-0.067545,0.803432,0.233283,-0.517317,-0.180164
-0.097837,0.87016,-0.478299,-0.066999,0.806397,0.227663,-0.514717,-0.181549
-0.094171,0.871787,-0.476193,-0.066098,0.802709,0.230017,-0.518014,-0.185506
-0.090966,0.87302,-0.474636,-0.065504,0.79931,0.231791,-0.520745,-0.190267
-0.086638,0.874166,-0.473378,-0.065194,0.795272,0.23407,-0.52372,-0.196141
-0.079676,0.875872,-0.471529,-0.064563,0.790664,0.238327,-0.525732,-0.204097
-0.075437,0.876325,-0.471419,-0.064324,0.786796,0.24072,-0.526991,-0.212804
-0.068765,0.876297,-0.472578,-0.063666,0.781398,0.242985,-0.530099,-0.222195
-0.060956,0.876319,-0.473757,-0.062556,0.774747,0.245678,-0.534488,-0.231803
-0.056451,0.875898,-0.47521,-0.061647,0.775469,0.220083,-0.538723,-0.244926
-0.046217,0.875063,-0.47804,-0.060138,0.768297,0.211079,-0.548296,-0.254043
-0.033079,0.874239,-0.480819,-0.058605,0.748443,0.250677,-0.55417,-0.264368
-0.023404,0.873766,-0.482353,-0.057715,0.730443,0.280142,-0.558935,-0.274892
-0.015378,0.873135,-0.483856,-0.057371,0.735085,0.261536,-0.560246,-0.278162
-0.000061,0.870877,-0.488136,-0.057501,0.729722,0.249506,-0.56708,-0.289264
0.012141,0.868351,-0.492433,-0.057782,0.721111,0.25675,-0.569824,-0.298962
