IMU_Q0,IMU_Q1,IMU_Q2,IMU_Q3,Opt_Q0,Opt_Q1,Opt_Q2,Opt_Q3
-0.642457,-0.354502,0.334417,0.591391,0.779924,0.322058,-0.514236,-0.153487
-0.646115,-0.354839,0.336453,0.586024,0.789017,0.317942,-0.507282,-0.137946
-0.651556,-0.355541,0.339115,0.577985,0.800618,0.289876,-0.509578,-0.123745
-0.657786,-0.356262,0.341974,0.568726,0.796518,0.294277,-0.515579,-0.114627
-0.661162,-0.356952,0.342719,0.56391,0.797197,0.294641,-0.516436,-0.104675
-0.668359,-0.358047,0.344598,0.55349,0.79112,0.320454,-0.509784,-0.10751
-0.673821,-0.358727,0.346195,0.54537,0.799187,0.30996,-0.506364,-0.093916
-0.677892,-0.359122,0.347709,0.539066,0.79891,0.310577,-0.506805,-0.091827
-0.685224,-0.359768,0.350651,0.527332,0.795867,0.313542,-0.50917,-0.09504
-0.689098,-0.359928,0.352437,0.520945,0.797454,0.311968,-0.507854,-0.093958
-0.693639,-0.359652,0.354719,0.513509,0.798723,0.310825,-0.506485,-0.094351
-0.700197,-0.358914,0.357464,0.503115,0.799802,0.309472,-0.505469,-0.095104
-0.703578,-0.357702,0.358185,0.498729,0.801365,0.30745,-0.504158,-0.095469
-0.704993,-0.356692,0.358185,0.497453,0.80146,0.30715,-0.503886,-0.097052
-0.706623,-0.35508,0.35803,0.496404,0.812621,0.294215,-0.495967,-0.084268
-0.708174,-0.353109,0.357652,0.495872,0.812593,0.294463,-0.495618,-0.085717
-0.708491,-0.351882,0.357372,0.496492,0.812353,0.283739,-0.501926,-0.087437
-0.709142,-0.34933,0.357213,0.497479,0.811479,0.270498,-0.510015,-0.090647
-0.709925,-0.347006,0.357123,0.498052,0.812131,0.271158,-0.508278,-0.092579
-0.710234,-0.345747,0.357267,0.498384,0.81245,0.270271,-0.507798,-0.094979
-0.71049,-0.343432,0.357806,0.499233,0.813094,0.269149,-0.507035,-0.096708
-0.710321,-0.342169,0.35839,0.499922,0.810947,0.274995,-0.505735,-0.104759
-0.709731,-0.341141,0.358974,0.501041,0.807619,0.283156,-0.504462,-0.11442
-0.709183,-0.339246,0.359388,0.502805,0.808239,0.282211,-0.503861,-0.115027
-0.708884,-0.338302,0.359102,0.504065,0.808173,0.282311,-0.50355,-0.11659
-0.708262,-0.336788,0.358434,0.506423,0.808139,0.282575,-0.503201,-0.11769
-0.707674,-0.33521,0.357784,0.508745,0.807258,0.284616,-0.502898,-0.120092
-0.707496,-0.33466,0.357098,0.509836,0.810947,0.275989,-0.503583,-0.11225
-0.706992,-0.333617,0.3561,0.511912,0.81247,0.272289,-0.503806,-0.109231
-0.706574,-0.333043,0.35555,0.513245,0.811934,0.273657,-0.503565,-0.110889
-0.706185,-0.3331,0.355177,0.514,0.811896,0.274576,-0.502889,-0.111961
-0.705347,-0.333063,0.354351,0.515743,0.81185,0.275348,-0.502288,-0.113089
-0.704375,-0.333464,0.353779,0.517202,0.811644,0.275618,-0.502178,-0.114389
-0.703692,-0.333842,0.353508,0.518073,0.811368,0.275315,-0.502514,-0.115598
-0.703102,-0.334141,0.352908,0.519089,0.811082,0.275053,-0.502807,-0.116952
-0.702371,-0.3347,0.351835,0.520444,0.810908,0.274368,-0.503176,-0.11817
-0.702029,-0.334871,0.351331,0.521137,0.810796,0.27288,-0.503889,-0.119339
-0.701463,-0.334825,0.350903,0.522214,0.810981,0.269224,-0.505176,-0.120934
-0.700648,-0.334734,0.350477,0.523651,0.810872,0.265892,-0.50658,-0.123144
-0.700159,-0.334361,0.350751,0.52436,0.810131,0.260972,-0.509618,-0.125981
-0.699262,-0.333803,0.351273,0.525562,0.809207,0.255014,-0.513163,-0.129675
-0.698533,-0.333143,0.351846,0.526566,0.80812,0.248796,-0.516528,-0.135058
-0.697952,-0.331668,0.353356,0.527256,0.808305,0.240044,-0.518985,-0.140276
-0.696592,-0.328895,0.356337,0.528782,0.800901,0.244417,-0.522579,-0.160403
-0.695527,-0.326698,0.358658,0.529977,0.798168,0.235955,-0.527294,-0.17092
-0.693448,-0.322866,0.363086,0.53203,0.80288,0.208729,-0.532449,-0.168267
-0.690168,-0.317489,0.369396,0.535178,0.800703,0.195491,-0.53695,-0.17984
-0.687588,-0.314162,0.372982,0.537967,0.79988,0.180342,-0.540245,-0.189223
-0.682379,-0.30762,0.379461,0.543817,0.798071,0.166576,-0.543449,-0.199997
-0.677088,-0.300699,0.385996,0.549671,0.795511,0.152269,-0.547555,-0.210142
-0.672842,-0.293954,0.391703,0.554475,0.7857,0.149762,-0.553662,-0.231745
-0.663735,-0.278401,0.404787,0.564001,0.788741,0.121957,-0.557099,-0.229468
-0.65485,-0.261538,0.417386,0.5732,0.782932,0.110237,-0.562401,-0.242013
-0.649667,-0.250732,0.424463,0.578703,0.778398,0.096485,-0.567524,-0.250407
-0.644478,-0.242037,0.430828,0.583484,0.774832,0.083204,-0.570924,-0.258375
-0.634583,-0.22657,0.442765,0.591548,0.7645,0.085269,-0.575564,-0.27748
-0.627266,-0.216268,0.451202,0.59681,0.764553,0.072785,-0.575435,-0.281134
-0.619781,-0.207603,0.459506,0.601354,0.762874,0.063091,-0.57613,-0.286561
-0.607432,-0.192379,0.472905,0.608586,0.760633,0.054167,-0.577211,-0.292114
-0.601992,-0.184608,0.479202,0.611466,0.757175,0.04687,-0.578997,-0.298752
-0.596648,-0.174267,0.486067,0.614313,0.754559,0.065454,-0.575915,-0.307699
-0.590131,-0.161484,0.493825,0.617904,0.747946,0.05541,-0.581781,-0.314703
-0.588521,-0.155655,0.49595,0.619232,0.740986,0.051472,-0.588255,-0.319759
-0.583816,-0.144776,0.501146,0.622134,0.735522,0.04711,-0.593466,-0.323398
-0.578709,-0.13664,0.505965,0.62484,0.732506,0.041293,-0.597891,-0.322887
-0.573368,-0.133425,0.509536,0.627551,0.728391,0.036222,-0.602287,-0.324631
-0.56338,-0.126381,0.51639,0.632434,0.72503,0.030276,-0.605875,-0.326082
-0.556769,-0.12351,0.520984,0.635082,0.721539,0.023977,-0.609155,-0.328231
-0.548882,-0.122141,0.527442,0.636879,0.718184,0.017204,-0.611823,-0.331041
-0.538177,-0.118689,0.537219,0.638494,0.714157,0.009338,-0.61416,-0.335709
-0.533042,-0.116759,0.543798,0.637587,0.708265,0.000462,-0.617571,-0.342004
-0.530459,-0.114858,0.547729,0.636721,0.702103,-0.006244,-0.620576,-0.349138
-0.525996,-0.110424,0.553611,0.63612,0.693565,-0.031588,-0.62753,-0.352386
-0.520651,-0.104918,0.560511,0.635407,0.687338,-0.046847,-0.631511,-0.355761
-0.516987,-0.101053,0.56375,0.636159,0.683868,-0.053066,-0.63293,-0.359037
-0.508441,-0.093459,0.570426,0.638254,0.685179,-0.047151,-0.627857,-0.366199
-0.499547,-0.086232,0.577419,0.640004,0.682013,-0.044817,-0.63187,-0.3655
-0.49377,-0.082165,0.581755,0.641094,0.678787,-0.053563,-0.632502,-0.369216
-0.483995,-0.074603,0.589406,0.642482,0.674826,-0.058177,-0.634104,-0.373012
-0.478761,-0.069873,0.593602,0.643072,0.668694,-0.077383,-0.635503,-0.378148
-0.47575,-0.065458,0.596488,0.643101,0.664328,-0.080607,-0.637629,-0.381576
-0.469198,-0.057377,0.602341,0.643231,0.660971,-0.08698,-0.638195,-0.385044
-0.465841,-0.053059,0.605247,0.643315,0.661019,-0.07929,-0.637333,-0.388038
-0.460394,-0.047207,0.609304,0.643862,0.660436,-0.091805,-0.634405,-0.391058
-0.453571,-0.041156,0.613937,0.644717,0.661128,-0.097855,-0.631847,-0.39256
-0.44935,-0.03934,0.616041,0.645778,0.662521,-0.101103,-0.629139,-0.393736
-0.441713,-0.034824,0.620024,0.647493,0.663821,-0.101241,-0.626342,-0.395964
-0.437114,-0.03086,0.622268,0.648661,0.660211,-0.110803,-0.630369,-0.393038
-0.436953,-0.027422,0.621612,0.649553,0.664342,-0.091791,-0.626796,-0.396675
-0.435939,-0.020631,0.620947,0.651119,0.665497,-0.087952,-0.625251,-0.398045
-0.436658,-0.015247,0.619428,0.652232,0.66605,-0.086704,-0.624055,-0.399269
-0.437477,-0.012939,0.618267,0.652834,0.66637,-0.085909,-0.623302,-0.400083
-0.43695,-0.011937,0.617678,0.653763,0.666643,-0.084026,-0.622738,-0.400903
-0.43662,-0.010912,0.616351,0.655252,0.666521,-0.082722,-0.622766,-0.401335
-0.436547,-0.010879,0.615466,0.656133,0.666186,-0.080655,-0.62283,-0.40221
-0.436704,-0.011329,0.614094,0.657305,0.664591,-0.092649,-0.621689,-0.404027
-0.436982,-0.011615,0.612251,0.658833,0.665983,-0.087632,-0.619396,-0.406368
-0.436935,-0.012173,0.611559,0.659496,0.666505,-0.084988,-0.619229,-0.406329
-0.436647,-0.013582,0.610432,0.660702,0.667322,-0.083732,-0.61818,-0.406846
-0.436305,-0.014922,0.609372,0.661877,0.668585,-0.067103,-0.619751,-0.405463
-0.435956,-0.016174,0.608774,0.662627,0.668984,-0.064235,-0.619809,-0.40518
-0.43569,-0.018501,0.607307,0.664086,0.669691,-0.066148,-0.619008,-0.404929
-0.435988,-0.020066,0.606088,0.664958,0.670627,-0.069665,-0.617829,-0.404591
-0.436964,-0.021634,0.604605,0.665618,0.672264,-0.062981,-0.618072,-0.402595
-0.438041,-0.023926,0.60261,0.66664,0.674541,-0.0554,-0.617944,-0.400088
-0.438633,-0.025377,0.601739,0.666983,0.678255,-0.047494,-0.616181,-0.397536
-0.439866,-0.028483,0.600219,0.667416,0.682686,-0.028635,-0.616166,-0.391738
-0.441356,-0.032105,0.598373,0.667925,0.687043,-0.02066,-0.613909,-0.388151
-0.442938,-0.035429,0.596786,0.66813,0.692257,-0.001428,-0.613133,-0.380587
-0.446673,-0.042885,0.592958,0.668615,0.69678,0.01296,-0.612101,-0.373714
-0.45239,-0.052522,0.587342,0.66904,0.700253,0.024226,-0.611627,-0.367384
-0.457635,-0.060159,0.582381,0.669166,0.703281,0.035197,-0.611399,-0.361037
-0.46279,-0.067079,0.577696,0.669024,0.706306,0.046674,-0.611219,-0.35407
-0.472557,-0.080043,0.569031,0.668197,0.709869,0.059525,-0.609993,-0.347062
-0.47954,-0.08964,0.562996,0.667115,0.707887,0.042057,-0.616538,-0.342064
-0.484647,-0.097566,0.559309,0.66541,0.713097,0.051538,-0.611333,-0.339278
-0.493252,-0.111101,0.552711,0.662473,0.71635,0.058977,-0.609566,-0.334356
-0.497576,-0.118283,0.549574,0.660603,0.719844,0.066754,-0.607345,-0.329394
-0.503116,-0.12698,0.54574,0.657965,0.722042,0.076568,-0.604947,-0.326851
-0.510454,-0.137896,0.540176,0.6547,0.725574,0.084261,-0.602246,-0.322091
-0.513764,-0.141813,0.537513,0.653464,0.729402,0.092333,-0.599293,-0.316695
-0.520258,-0.149508,0.531947,0.651162,0.732756,0.100238,-0.596844,-0.311125
-0.526009,-0.156572,0.526787,0.649073,0.736044,0.108303,-0.594193,-0.305687
-0.529779,-0.160951,0.523174,0.647857,0.740034,0.11598,-0.591132,-0.299102
-0.537183,-0.169964,0.516161,0.645077,0.743549,0.124042,-0.587725,-0.293817
-0.541617,-0.175527,0.511923,0.643254,0.750664,0.122194,-0.586446,-0.278664
-0.54629,-0.181581,0.507483,0.641137,0.74554,0.140453,-0.583981,-0.288805
-0.553194,-0.190488,0.500718,0.637944,0.748998,0.142676,-0.58174,-0.283239
-0.556767,-0.194784,0.496966,0.636471,0.749945,0.148987,-0.579373,-0.282333
-0.563251,-0.202342,0.489823,0.633939,0.759612,0.141054,-0.576984,-0.264921
-0.570947,-0.211271,0.481175,0.630757,0.760826,0.146808,-0.574956,-0.262711
-0.574848,-0.215557,0.476686,0.62917,0.76268,0.151145,-0.572975,-0.259178
-0.576902,-0.218115,0.474205,0.628283,0.763877,0.15693,-0.570632,-0.25738
-0.58052,-0.222622,0.469554,0.626861,0.76642,0.160173,-0.568014,-0.253584
-0.583972,-0.226731,0.464987,0.625585,0.755272,0.1793,-0.575009,-0.25842
-0.585975,-0.228948,0.462377,0.624839,0.756601,0.181725,-0.57371,-0.255709
-0.589886,-0.23335,0.457503,0.623115,0.754865,0.186386,-0.574764,-0.255117
-0.592675,-0.23661,0.454167,0.621678,0.756054,0.186213,-0.57483,-0.251549
-0.594982,-0.239653,0.451819,0.620018,0.754348,0.189908,-0.576135,-0.250924
-0.598739,-0.244754,0.447844,0.617287,0.762173,0.182366,-0.5708,-0.244992
-0.600017,-0.247256,0.446564,0.615974,0.761502,0.185826,-0.570496,-0.245187
-0.60046,-0.25058,0.445843,0.614721,0.761897,0.188313,-0.56915,-0.245191
-0.600934,-0.254752,0.4446,0.613441,0.762065,0.191115,-0.567754,-0.245738
-0.600114,-0.256765,0.444334,0.613598,0.762487,0.194869,-0.565805,-0.245977
-0.599172,-0.260574,0.443254,0.613694,0.763725,0.198322,-0.563265,-0.245204
-0.598942,-0.263419,0.441927,0.613661,0.765043,0.202171,-0.560975,-0.243194
-0.599183,-0.264541,0.440236,0.614158,0.764252,0.211967,-0.55707,-0.246298
-0.599487,-0.267264,0.436778,0.615151,0.763858,0.224165,-0.550816,-0.250742
-0.600156,-0.269825,0.432932,0.616098,0.768121,0.230016,-0.544706,-0.245721
-0.601004,-0.271585,0.430115,0.616471,0.772747,0.236917,-0.537463,-0.240552
-0.602646,-0.274171,0.426769,0.616049,0.782414,0.233588,-0.532788,-0.222266
-0.605788,-0.278285,0.420994,0.615096,0.785117,0.241175,-0.527549,-0.217067
-0.608525,-0.280665,0.416736,0.614211,0.788991,0.245754,-0.522256,-0.210589
-0.613485,-0.283679,0.409557,0.61272,0.790064,0.257337,-0.51746,-0.204481
-0.620338,-0.288099,0.399272,0.610541,0.797926,0.242646,-0.51367,-0.201447
-0.624878,-0.290417,0.393519,0.608547,0.792204,0.279479,-0.506627,-0.193991
-0.632818,-0.294355,0.384319,0.604314,0.793279,0.289586,-0.499467,-0.193343
-0.639775,-0.298353,0.376072,0.600203,0.775336,0.333354,-0.501952,-0.189139
-0.642601,-0.30217,0.372232,0.597663,0.790852,0.315281,-0.493471,-0.17787
-0.648292,-0.311066,0.362669,0.592813,0.796661,0.332666,-0.473333,-0.174988
-0.651579,-0.318622,0.355069,0.589789,0.792635,0.351781,-0.4673,-0.172077
-0.653368,-0.329413,0.345831,0.587366,0.787252,0.371471,-0.461468,-0.171147
-0.656819,-0.3459,0.330721,0.582722,0.793872,0.375168,-0.451514,-0.158589
-0.658274,-0.355509,0.322004,0.580174,0.794347,0.379539,-0.447983,-0.155801
-0.659917,-0.370044,0.308984,0.576286,0.796226,0.379371,-0.445962,-0.15238
-0.661635,-0.385356,0.294607,0.571793,0.798257,0.38141,-0.441798,-0.14875
-0.662381,-0.392417,0.287214,0.569884,0.799653,0.387172,-0.435463,-0.144999
-0.664167,-0.406,0.272657,0.565424,0.802236,0.388606,-0.429741,-0.143965
-0.667017,-0.414354,0.26217,0.560951,0.789661,0.406923,-0.438084,-0.137591
-0.669663,-0.413237,0.261429,0.558964,0.790323,0.40951,-0.435078,-0.135642
-0.671699,-0.41346,0.259908,0.557062,0.792975,0.408982,-0.431238,-0.134011
-0.675545,-0.416513,0.252619,0.553479,0.796539,0.406483,-0.427422,-0.132697
-0.678046,-0.418558,0.246915,0.551448,0.79999,0.40377,-0.423993,-0.131206
-0.679103,-0.418659,0.24375,0.551479,0.80226,0.404467,-0.419673,-0.129071
-0.681858,-0.418388,0.238081,0.550762,0.80385,0.407262,-0.414659,-0.126572
-0.683911,-0.417309,0.235409,0.550183,0.804762,0.410388,-0.410345,-0.124725
-0.687056,-0.414553,0.23352,0.549152,0.805158,0.413634,-0.4068,-0.123051
-0.691253,-0.411395,0.230497,0.547535,0.805256,0.41702,-0.403591,-0.121541
-0.693486,-0.410075,0.228631,0.546482,0.805177,0.42085,-0.400373,-0.119488
-0.69704,-0.409008,0.223737,0.544784,0.805602,0.425041,-0.395754,-0.117147
-0.699837,-0.408754,0.218826,0.543381,0.805895,0.429321,-0.391488,-0.113817
-0.700534,-0.410337,0.215391,0.542662,0.806877,0.431794,-0.387894,-0.109738
-0.702407,-0.412615,0.209084,0.540977,0.807968,0.433095,-0.385312,-0.1056
-0.703513,-0.414138,0.205321,0.539817,0.808797,0.435551,-0.381794,-0.101858
-0.704722,-0.415957,0.201539,0.538264,0.808462,0.438756,-0.379762,-0.098295
-0.707067,-0.418417,0.195169,0.535623,0.807695,0.442129,-0.378424,-0.094586
-0.708606,-0.419668,0.191875,0.533798,0.807331,0.44439,-0.377276,-0.091632
-0.711589,-0.421041,0.187495,0.530293,0.807308,0.446178,-0.376059,-0.088083
-0.715332,-0.423387,0.181816,0.525344,0.807068,0.447449,-0.375895,-0.084461
-0.717449,-0.42586,0.178328,0.521641,0.806577,0.447672,-0.377314,-0.081589
-0.718382,-0.427326,0.176502,0.519776,0.806092,0.447925,-0.378582,-0.079084
-0.719224,-0.428699,0.174875,0.518027,0.805515,0.448191,-0.379893,-0.077144
-0.720438,-0.43109,0.172732,0.515067,0.805299,0.449288,-0.379314,-0.075852
-0.721907,-0.434084,0.170775,0.511133,0.805749,0.450456,-0.376989,-0.075739
-0.72324,-0.435734,0.170919,0.507786,0.806384,0.451557,-0.374272,-0.075903
-0.723962,-0.43637,0.171748,0.505928,0.806131,0.453824,-0.372099,-0.07576
-0.724515,-0.437154,0.172248,0.504287,0.810732,0.445402,-0.372039,-0.076927
-0.725392,-0.438325,0.172557,0.501899,0.81601,0.434363,-0.373299,-0.078129
-0.725729,-0.438923,0.171619,0.50121,0.815963,0.435279,-0.372372,-0.077945
-0.726209,-0.439324,0.168773,0.501129,0.806493,0.456282,-0.368462,-0.074911
-0.726945,-0.439685,0.16578,0.500744,0.809309,0.451856,-0.367746,-0.074884
-0.727199,-0.439676,0.164437,0.500826,0.811716,0.44799,-0.366985,-0.075785
-0.72756,-0.439927,0.162335,0.500768,0.804041,0.464287,-0.363974,-0.074017
-0.727834,-0.44025,0.160887,0.500552,0.803768,0.464747,-0.364063,-0.073655
-0.727939,-0.440458,0.160632,0.500298,0.802609,0.46677,-0.36425,-0.072571
-0.728254,-0.441093,0.158966,0.499813,0.802164,0.467536,-0.364367,-0.071969
-0.728174,-0.442712,0.155749,0.499511,0.802344,0.466884,-0.364876,-0.07162
-0.727767,-0.444249,0.153495,0.499437,0.802779,0.465862,-0.365329,-0.071085
-0.727268,-0.445631,0.152866,0.499126,0.803088,0.464838,-0.365997,-0.070853
-0.726583,-0.44803,0.15186,0.498282,0.803115,0.464724,-0.366003,-0.071277
-0.726366,-0.449213,0.15133,0.497694,0.80264,0.464428,-0.367307,-0.071839
-0.726531,-0.449393,0.151626,0.4972,0.802338,0.463431,-0.369093,-0.072498
-0.726695,-0.449646,0.152219,0.496551,0.80233,0.461736,-0.371025,-0.073533
-0.726952,-0.449243,0.152873,0.496338,0.802424,0.459502,-0.373245,-0.075243
-0.727091,-0.448701,0.153622,0.496393,0.802332,0.456013,-0.377315,-0.07713
-0.72698,-0.448478,0.154321,0.496541,0.802686,0.450345,-0.382972,-0.078846
-0.7266,-0.4483,0.155445,0.496907,0.80444,0.441936,-0.388569,-0.081135
-0.725917,-0.447759,0.157993,0.497589,0.80755,0.430149,-0.39463,-0.084272
-0.725295,-0.44721,0.160157,0.498297,0.809371,0.421926,-0.399002,-0.08772
-0.724269,-0.44601,0.163749,0.499696,0.820815,0.383057,-0.412967,-0.094802
-0.72271,-0.443609,0.170279,0.501903,0.813487,0.402599,-0.408819,-0.09497
-0.722234,-0.440757,0.175676,0.503239,0.820782,0.372941,-0.420661,-0.101368
-0.722164,-0.434215,0.185389,0.505536,0.820897,0.368474,-0.423439,-0.105141
-0.721972,-0.426423,0.196346,0.5083,0.815509,0.373978,-0.427588,-0.110698
-0.722118,-0.420868,0.202846,0.510167,0.83854,0.370756,-0.389152,-0.089173
-0.721714,-0.410469,0.215442,0.514032,0.837049,0.364581,-0.396963,-0.094071
-0.720444,-0.40002,0.228298,0.518482,0.83422,0.342206,-0.415662,-0.119151
-0.719031,-0.394626,0.235034,0.521559,0.82589,0.329721,-0.438958,-0.128475
-0.717432,-0.391287,0.240024,0.523999,0.821224,0.320636,-0.453133,-0.132112
-0.714273,-0.385694,0.2493,0.528113,0.825198,0.30881,-0.452444,-0.137766
-0.711761,-0.381315,0.256778,0.531093,0.824461,0.303495,-0.456416,-0.140851
-0.710061,-0.377808,0.262932,0.532861,0.821642,0.296446,-0.465444,-0.142778
-0.706577,-0.370414,0.275048,0.536554,0.81907,0.288185,-0.474387,-0.14502
-0.704543,-0.365542,0.282518,0.538684,0.810594,0.297354,-0.483706,-0.143339
-0.702599,-0.36041,0.289807,0.540806,0.815303,0.281319,-0.483292,-0.150233
-0.6996,-0.353618,0.299477,0.5439,0.812039,0.278564,-0.489671,-0.152373
-0.698365,-0.351528,0.30241,0.545218,0.805096,0.292434,-0.492311,-0.154701
-0.695984,-0.348726,0.307176,0.547393,0.803869,0.284374,-0.498052,-0.157703
-0.693306,-0.345723,0.312696,0.549566,0.802215,0.279356,-0.502458,-0.161082
-0.691368,-0.344705,0.316226,0.550627,0.800965,0.274392,-0.506389,-0.163506
-0.687298,-0.341967,0.324129,0.552831,0.804573,0.253522,-0.509606,-0.169384
-0.684624,-0.339839,0.329625,0.554208,0.797306,0.270653,-0.511856,-0.170448
-0.682325,-0.337589,0.334587,0.555444,0.79641,0.264362,-0.51544,-0.173682
-0.67833,-0.33382,0.342528,0.55777,0.794063,0.26102,-0.519842,-0.176343
-0.676303,-0.331802,0.346022,0.559277,0.791966,0.256033,-0.524641,-0.178855
-0.673393,-0.328764,0.350485,0.561797,0.789541,0.251614,-0.529617,-0.181165
-0.669105,-0.324749,0.356878,0.56522,0.787534,0.246055,-0.534556,-0.183023
-0.666134,-0.322581,0.360723,0.567526,0.78503,0.241178,-0.539541,-0.185627
-0.663977,-0.321309,0.36381,0.568803,0.782458,0.236388,-0.544958,-0.186816
-0.659855,-0.319081,0.370326,0.570646,0.781387,0.231924,-0.547701,-0.188862
-0.655481,-0.316815,0.377443,0.572284,0.781556,0.228233,-0.548053,-0.191621
-0.653358,-0.315696,0.381806,0.572437,0.782124,0.224564,-0.547969,-0.193864
-0.649264,-0.313134,0.389864,0.57307,0.783273,0.22001,-0.547684,-0.195245
-0.646202,-0.310765,0.395803,0.573749,0.777673,0.224548,-0.55179,-0.200824
-0.645048,-0.308364,0.398449,0.574511,0.778074,0.220787,-0.552546,-0.201361
-0.642668,-0.303976,0.403255,0.576162,0.783905,0.208788,-0.550444,-0.197258
-0.641776,-0.301293,0.404965,0.577364,0.784225,0.205604,-0.551449,-0.196523
-0.641397,-0.298053,0.405781,0.578892,0.785335,0.201945,-0.551884,-0.194657
-0.640373,-0.293931,0.40794,0.580613,0.787065,0.197951,-0.551141,-0.193875
-0.64005,-0.292434,0.409156,0.580869,0.787745,0.19552,-0.551769,-0.191783
-0.639597,-0.289468,0.412044,0.580813,0.789415,0.193764,-0.550566,-0.190149
-0.639422,-0.286473,0.414872,0.580477,0.790965,0.193318,-0.549285,-0.187854
-0.640387,-0.284751,0.416374,0.579184,0.792368,0.193924,-0.547897,-0.185352
-0.641955,-0.281327,0.41897,0.577246,0.793734,0.194292,-0.546683,-0.18269
-0.643046,-0.279269,0.420271,0.576083,0.795308,0.195058,-0.545177,-0.179499
-0.644675,-0.277811,0.420577,0.574744,0.797114,0.194613,-0.544173,-0.174959
-0.647642,-0.2756,0.420767,0.572328,0.793666,0.204723,-0.544359,-0.17848
-0.650583,-0.275246,0.419278,0.570253,0.788826,0.216635,-0.544827,-0.184354
-0.6524,-0.27547,0.418102,0.568929,0.79029,0.217799,-0.543429,-0.180806
-0.654599,-0.275621,0.417408,0.566836,0.803361,0.198607,-0.538196,-0.159725
-0.657815,-0.276211,0.416275,0.56365,0.804563,0.200746,-0.536211,-0.157663
-0.659838,-0.276874,0.415527,0.561508,0.805927,0.201258,-0.534772,-0.154904
-0.663563,-0.277688,0.413908,0.557902,0.806358,0.20214,-0.534129,-0.153726
-0.667575,-0.278326,0.412017,0.554184,0.806755,0.202705,-0.533706,-0.152363
-0.669417,-0.278682,0.41085,0.552648,0.806836,0.203416,-0.533652,-0.151173
-0.672855,-0.279709,0.408478,0.549704,0.806945,0.204303,-0.533544,-0.149768
-0.675153,-0.280507,0.406789,0.547729,0.806942,0.205324,-0.533536,-0.148412
-0.675914,-0.280953,0.406074,0.547092,0.807225,0.206089,-0.533111,-0.147335
-0.677615,-0.281711,0.404848,0.545505,0.807437,0.207132,-0.532589,-0.146596
-0.678301,-0.282162,0.404451,0.544712,0.807701,0.208031,-0.532036,-0.145878
-0.678807,-0.282943,0.404285,0.5438,0.808,0.20917,-0.531332,-0.145157
-0.679708,-0.283983,0.403869,0.542439,0.808236,0.210397,-0.530636,-0.144617
-0.680108,-0.284479,0.403686,0.541814,0.808624,0.211632,-0.529727,-0.143971
-0.680923,-0.285344,0.402998,0.540846,0.808974,0.212569,-0.528916,-0.143608
-0.68185,-0.286383,0.40182,0.540005,0.809342,0.213388,-0.528082,-0.143387
-0.682345,-0.287043,0.400802,0.539787,0.809609,0.21417,-0.527325,-0.1435
-0.682802,-0.287539,0.400081,0.539479,0.809721,0.215262,-0.526651,-0.143714
-0.683654,-0.288426,0.398667,0.538974,0.809792,0.216313,-0.525953,-0.14429
-0.684308,-0.289085,0.397455,0.538685,0.810045,0.217389,-0.524912,-0.145039
-0.684633,-0.28924,0.396735,0.53872,0.81058,0.218442,-0.523298,-0.146295
-0.68528,-0.289602,0.395294,0.538762,0.810865,0.219859,-0.521822,-0.147861
-0.685512,-0.289925,0.394503,0.538873,0.811302,0.220814,-0.520217,-0.14968
-0.685365,-0.290264,0.393838,0.539364,0.811443,0.22186,-0.518573,-0.153039
-0.685306,-0.290691,0.392501,0.540183,0.811839,0.221156,-0.517535,-0.15545
-0.685258,-0.29085,0.391327,0.541009,0.80681,0.233725,-0.513115,-0.176477
-0.685172,-0.291053,0.389003,0.542682,0.80517,0.234397,-0.514243,-0.17976
-0.685025,-0.291192,0.386715,0.544425,0.803432,0.233283,-0.517317,-0.180164
-0.684474,-0.290832,0.385582,0.546112,0.806397,0.227663,-0.514717,-0.181549
-0.683032,-0.28998,0.383456,0.549855,0.802709,0.230017,-0.518014,-0.185506
-0.681638,-0.289299,0.381935,0.552993,0.79931,0.231791,-0.520745,-0.190267
-0.679388,-0.288628,0.380826,0.556864,0.795272,0.23407,-0.52372,-0.196141
-0.675672,-0.287767,0.379072,0.562993,0.790664,0.238327,-0.525732,-0.204097
-0.672994,-0.287858,0.378826,0.566311,0.786796,0.24072,-0.526991,-0.212804
-0.668257,-0.289143,0.37918,0.571009,0.781398,0.242985,-0.530099,-0.222195
-0.66275,-0.290762,0.379229,0.576546,0.774747,0.245678,-0.534488,-0.231803
-0.659267,-0.292432,0.379613,0.579434,0.775469,0.220083,-0.538723,-0.244926
-0.65144,-0.2955,0.380548,0.58608,0.768297,0.211079,-0.548296,-0.254043
-0.641568,-0.298549,0.381428,0.594787,0.748443,0.250677,-0.55417,-0.264368
-0.634392,-0.300263,0.381884,0.601294,0.730443,0.280142,-0.558935,-0.274892
-0.628271,-0.301569,0.382704,0.606523,0.735085,0.261536,-0.560246,-0.278162
-0.615843,-0.304504,0.385822,0.615757,0.729722,0.249506,-0.56708,-0.289264
-0.605429,-0.307343,0.389059,0.622599,0.721111,0.25675,-0.569824,-0.298962
-0.597619,-0.311305,0.391576,0.626586,0.711502,0.265026,-0.572263,-0.309904
-0.582722,-0.319135,0.39467,0.634684,0.706608,0.276557,-0.567321,-0.319949
-0.573604,-0.324599,0.395892,0.63944,0.682491,0.301123,-0.56828,-0.347259
