Martin	// User ID
30-5-2023	// Evaluation date
MP_H_R2	30-5-2023	11:49:06:088	// Source file name and timestamp
100.000	// Sampling rate
57.613	// Data capture period



Sample #	IMU_Q0	IMU_Q1	IMU_Q2	IMU_Q3	Clust_Q0	Clust_Q1	Clust_Q2	Clust_Q3	New_ax_Q0	New_ax_Q1	New_ax_Q2	New_ax_Q3	
758	0.843709	0.242499	0.366520	0.308240	0.200273	-0.161958	-0.847437	-0.464231	0.463515	0.052187	0.394746	0.791584	
759	0.844670	0.249037	0.363838	0.303537	0.199676	-0.163416	-0.843447	-0.471192	0.465990	0.056877	0.388646	0.792826	
760	0.844786	0.252819	0.363091	0.300971	0.199039	-0.166400	-0.838532	-0.479123	0.469406	0.063206	0.382005	0.793559	
761	0.843838	0.257447	0.364209	0.298345	0.197534	-0.170567	-0.833272	-0.487385	0.474039	0.070025	0.375107	0.793522	
762	0.842395	0.264069	0.365796	0.294673	0.195587	-0.175305	-0.828238	-0.495011	0.479105	0.076623	0.368776	0.792838	
763	0.840554	0.267390	0.368691	0.293323	0.193135	-0.179892	-0.823028	-0.502953	0.484456	0.083022	0.361909	0.792106	
764	0.836525	0.273603	0.375157	0.290904	0.189991	-0.186058	-0.817953	-0.510136	0.490890	0.089667	0.355927	0.790128	
765	0.830989	0.281199	0.384011	0.287958	0.186424	-0.193073	-0.813094	-0.516573	0.497858	0.096234	0.350685	0.787335	
766	0.826290	0.285717	0.391771	0.286578	0.182052	-0.199101	-0.809072	-0.522128	0.504719	0.101079	0.345781	0.784524	
767	0.823403	0.288161	0.396483	0.285959	0.176299	-0.206341	-0.805483	-0.526820	0.512947	0.105390	0.341607	0.780438	
768	0.820032	0.290747	0.401949	0.285395	0.169961	-0.212167	-0.802774	-0.530709	0.520734	0.107853	0.337665	0.776651	
769	0.814024	0.294305	0.411725	0.285012	0.163646	-0.218578	-0.799426	-0.535127	0.528814	0.111137	0.333265	0.772618	
770	0.805958	0.297824	0.424647	0.285321	0.156037	-0.224159	-0.797149	-0.538479	0.537193	0.112352	0.329334	0.768336	
771	0.799126	0.299433	0.435373	0.286684	0.147139	-0.230878	-0.793905	-0.542918	0.547092	0.114312	0.324156	0.763247	
772	0.795008	0.299870	0.441591	0.288163	0.137777	-0.237715	-0.789825	-0.548348	0.557428	0.116772	0.317771	0.758063	
773	0.789861	0.300041	0.448838	0.290928	0.128403	-0.244538	-0.785519	-0.553782	0.567682	0.119306	0.311233	0.752753	
774	0.782441	0.300066	0.458924	0.295188	0.118278	-0.253439	-0.780012	-0.559786	0.579373	0.123377	0.304167	0.746048	
775	0.778301	0.299961	0.463979	0.298319	0.108825	-0.263809	-0.773869	-0.565411	0.591106	0.128851	0.297752	0.738468	
776	0.771228	0.299914	0.472006	0.304089	0.099992	-0.273446	-0.767231	-0.571477	0.602029	0.134583	0.290718	0.731390	
777	0.762957	0.300002	0.481249	0.310315	0.091539	-0.283715	-0.761078	-0.576096	0.612689	0.140202	0.285201	0.723613	
778	0.757659	0.300405	0.486901	0.314067	0.082850	-0.292549	-0.755828	-0.579893	0.622680	0.144140	0.280061	0.716281	
779	0.746661	0.301076	0.498740	0.321104	0.074872	-0.300853	-0.752062	-0.581622	0.631662	0.146814	0.277076	0.708998	
780	0.737916	0.301349	0.508275	0.326076	0.065976	-0.308081	-0.749325	-0.582448	0.640616	0.147561	0.274483	0.701780	
781	0.730502	0.300887	0.517199	0.329149	0.057401	-0.313805	-0.748037	-0.581956	0.648525	0.146508	0.273067	0.695259	
782	0.716001	0.299285	0.534124	0.335382	0.048099	-0.319377	-0.746343	-0.581942	0.656835	0.145280	0.270799	0.688570	
783	0.704459	0.296256	0.547765	0.340474	0.038744	-0.324614	-0.744608	-0.581966	0.664985	0.143844	0.268333	0.681983	
784	0.698622	0.293684	0.554644	0.343580	0.029556	-0.329278	-0.742943	-0.582012	0.672739	0.142132	0.265732	0.675727	
785	0.692783	0.290930	0.560559	0.348117	0.020639	-0.335228	-0.740739	-0.581808	0.680765	0.141489	0.263549	0.668642	
786	0.684041	0.286445	0.568968	0.355403	0.012515	-0.341483	-0.738067	-0.581799	0.688380	0.141744	0.261376	0.661607	
787	0.679451	0.283985	0.572704	0.360152	0.004895	-0.347578	-0.734854	-0.582371	0.695622	0.142616	0.258659	0.654879	
788	0.673815	0.281108	0.576533	0.366825	0.002684	0.351464	0.734108	0.580992	-0.701714	-0.140458	-0.257728	-0.649188	
789	0.665687	0.277094	0.582442	0.375288	0.008872	0.356395	0.732706	0.579694	-0.707336	-0.140032	-0.257270	-0.643335	
790	0.661432	0.275164	0.585600	0.379296	0.014300	0.362264	0.730779	0.578379	-0.712825	-0.140821	-0.257145	-0.637124	
791	0.653554	0.271428	0.591727	0.386074	0.019951	0.366534	0.729715	0.576863	-0.717774	-0.140080	-0.256958	-0.631783	
792	0.646259	0.267876	0.597482	0.391929	0.023620	0.371420	0.728594	0.575013	-0.721700	-0.140756	-0.257899	-0.626757	
793	0.642528	0.265689	0.600739	0.394563	0.026840	0.374335	0.729457	0.571879	-0.724444	-0.139218	-0.260190	-0.622977	
794	0.635360	0.261096	0.606420	0.400500	0.028487	0.379807	0.728129	0.569880	-0.727322	-0.141441	-0.262062	-0.618321	
795	0.631349	0.258012	0.609395	0.404310	0.030176	0.385144	0.726184	0.568691	-0.730241	-0.144097	-0.263020	-0.613844	
796	0.628351	0.254786	0.611645	0.407614	0.030232	0.387081	0.729524	0.563072	-0.730403	-0.141880	-0.269045	-0.611553	
797	0.622927	0.249834	0.615884	0.412591	0.030626	0.391734	0.730700	0.558287	-0.731863	-0.142305	-0.274200	-0.607405	
798	0.620803	0.247356	0.618081	0.413999	0.028725	0.393614	0.734751	0.551710	-0.730669	-0.140543	-0.281909	-0.605721	
799	0.618186	0.242844	0.621533	0.415414	0.027094	0.394374	0.741790	0.541741	-0.728765	-0.135510	-0.292869	-0.603959	
800	0.615747	0.235860	0.625201	0.417552	0.024271	0.394505	0.746902	0.534709	-0.726211	-0.132611	-0.301147	-0.603608	
801	0.616619	0.230220	0.625865	0.418417	0.020237	0.394996	0.751249	0.528388	-0.723113	-0.131190	-0.309130	-0.603602	
802	0.618253	0.226133	0.625125	0.419341	0.016470	0.392242	0.756639	0.522850	-0.719012	-0.127490	-0.315936	-0.605766	
803	0.622210	0.218810	0.622699	0.420978	0.010171	0.392071	0.761977	0.515333	-0.714030	-0.126129	-0.325790	-0.606723	
804	0.626955	0.211321	0.619699	0.422190	0.003144	0.390708	0.768056	0.507373	-0.708014	-0.123994	-0.336155	-0.608557	
805	0.631109	0.206982	0.617002	0.422101	0.003727	-0.389483	-0.773764	-0.499578	0.702101	0.122063	0.346194	0.610167	
806	0.639197	0.198555	0.611884	0.421428	0.010619	-0.386157	-0.780244	-0.491924	0.695311	0.118592	0.355810	0.613089	
807	0.645539	0.192418	0.607869	0.420417	0.017635	-0.382618	-0.786738	-0.484082	0.688254	0.114987	0.365503	0.616030	
808	0.651772	0.188257	0.603871	0.418441	0.025457	-0.378509	-0.792997	-0.476696	0.680465	0.111753	0.374862	0.619643	
809	0.662447	0.180521	0.596638	0.415452	0.032744	-0.374556	-0.799199	-0.468953	0.672933	0.108199	0.384257	0.622736	
810	0.668687	0.176669	0.592057	0.413659	0.041099	-0.370453	-0.804947	-0.461666	0.664670	0.105511	0.393442	0.626326	
811	0.677546	0.172194	0.585054	0.411088	0.049713	-0.366108	-0.810432	-0.454636	0.656112	0.103020	0.402318	0.630115	
812	0.688695	0.166094	0.576021	0.407815	0.058761	-0.362125	-0.815216	-0.448147	0.647448	0.101476	0.410753	0.633874	
813	0.694408	0.163620	0.571064	0.406095	0.067889	-0.359039	-0.818885	-0.442617	0.639216	0.101324	0.418333	0.637287	
814	0.705198	0.158936	0.561596	0.402547	0.077245	-0.354501	-0.822937	-0.437192	0.630193	0.100292	0.425601	0.641609	
815	0.714408	0.154834	0.553445	0.399182	0.086126	-0.350407	-0.825943	-0.433146	0.621876	0.100183	0.431432	0.645833	
816	0.720336	0.152719	0.548463	0.396209	0.094561	-0.344504	-0.830093	-0.428159	0.612849	0.097903	0.437634	0.650621	
817	0.732834	0.147929	0.537845	0.389609	0.102852	-0.340496	-0.832383	-0.424998	0.605029	0.098115	0.442333	0.654718	
818	0.743918	0.144123	0.528641	0.382561	0.110844	-0.336847	-0.834577	-0.421580	0.597464	0.098321	0.447151	0.658351	
819	0.749984	0.142563	0.523773	0.377970	0.119021	-0.332533	-0.836728	-0.418499	0.589521	0.098363	0.451557	0.662485	
820	0.755746	0.141456	0.518862	0.373658	0.127351	-0.328460	-0.838381	-0.415949	0.581647	0.099034	0.455501	0.666632	
821	0.764847	0.140033	0.511029	0.366399	0.136093	-0.324321	-0.840334	-0.412472	0.573227	0.099439	0.460287	0.670566	
822	0.769955	0.139589	0.506563	0.362048	0.144794	-0.318742	-0.842961	-0.408478	0.564051	0.098477	0.465205	0.675080	
823	0.774812	0.139650	0.502371	0.357474	0.153651	-0.313405	-0.845599	-0.403895	0.554689	0.097533	0.470619	0.679209	
824	0.782437	0.139383	0.495739	0.350154	0.162410	-0.309706	-0.848995	-0.396123	0.545351	0.096072	0.478937	0.681162	
825	0.786195	0.139288	0.492571	0.346222	0.170616	-0.301257	-0.853123	-0.390276	0.534659	0.091782	0.484533	0.686254	
826	0.792597	0.138938	0.487024	0.339549	0.178837	-0.295349	-0.856666	-0.383288	0.524750	0.088880	0.491426	0.689376	
827	0.799567	0.138324	0.480652	0.332466	0.187691	-0.288094	-0.860959	-0.374865	0.513389	0.084686	0.499308	0.692785	
828	0.803839	0.137467	0.476274	0.328800	0.195477	-0.280412	-0.865306	-0.366610	0.502530	0.079656	0.506565	0.696068	
829	0.812456	0.135719	0.467037	0.321517	0.203892	-0.272421	-0.869634	-0.357705	0.490841	0.074564	0.514293	0.699298	
830	0.818726	0.134236	0.459878	0.316513	0.211590	-0.265215	-0.873238	-0.349780	0.480165	0.070192	0.521058	0.702149	
831	0.824541	0.132371	0.452363	0.313016	0.218017	-0.258714	-0.876209	-0.343210	0.470979	0.066274	0.526465	0.704713	
832	0.835768	0.128973	0.437485	0.305719	0.225151	-0.251755	-0.879062	-0.336418	0.460962	0.062443	0.532006	0.707520	
833	0.845520	0.125861	0.423440	0.299921	0.230564	-0.248962	-0.880126	-0.332020	0.454679	0.061784	0.536076	0.708570	
834	0.851180	0.123950	0.414794	0.296773	0.236263	-0.245416	-0.881118	-0.327996	0.447910	0.060990	0.539696	0.710201	
835	0.857222	0.121860	0.405522	0.293042	0.240986	-0.241822	-0.881972	-0.324921	0.442036	0.060009	0.542310	0.711971	
836	0.865740	0.118784	0.392002	0.287610	0.245437	-0.239637	-0.882046	-0.323001	0.437307	0.060475	0.544234	0.713383	
837	0.869627	0.117365	0.385880	0.284729	0.248179	-0.237445	-0.882786	-0.320493	0.433643	0.059479	0.546274	0.714143	
838	0.873863	0.115921	0.379587	0.280783	0.251049	-0.236408	-0.882831	-0.318897	0.430665	0.059878	0.547864	0.714694	
839	0.879245	0.114112	0.371335	0.275713	0.252418	-0.235041	-0.883309	-0.317499	0.428662	0.059116	0.548927	0.715146	
840	0.880959	0.113823	0.369006	0.273477	0.253904	-0.235466	-0.883181	-0.316353	0.427489	0.059859	0.550218	0.714793	
841	0.884098	0.113267	0.364601	0.269459	0.255169	-0.237494	-0.882619	-0.315388	0.427284	0.061703	0.551688	0.713626	
842	0.886773	0.112646	0.360635	0.266247	0.256040	-0.239911	-0.881560	-0.315814	0.427909	0.064268	0.552061	0.712736	
843	0.887612	0.112313	0.359437	0.265209	0.256072	-0.243085	-0.880454	-0.316445	0.429550	0.066913	0.552277	0.711337	
844	0.889604	0.111444	0.356571	0.262757	0.255362	-0.246486	-0.879149	-0.318012	0.432074	0.069697	0.551649	0.710027	
845	0.890452	0.110764	0.355507	0.261613	0.254680	-0.251536	-0.877349	-0.319573	0.435341	0.073708	0.551378	0.707833	
846	0.890444	0.109880	0.356263	0.260985	0.253197	-0.256920	-0.875573	-0.321334	0.439381	0.077530	0.550845	0.705339	
847	0.890684	0.108680	0.357051	0.259586	0.251005	-0.262432	-0.873729	-0.323609	0.444112	0.081240	0.549765	0.702797	
848	0.890163	0.108041	0.358920	0.259062	0.248815	-0.271163	-0.871262	-0.324754	0.450011	0.086770	0.550214	0.698016	
849	0.888787	0.106820	0.363145	0.258403	0.245570	-0.278466	-0.869099	-0.326832	0.456222	0.091036	0.549366	0.694097	
850	0.886737	0.104886	0.369117	0.257779	0.242076	-0.287027	-0.866429	-0.329112	0.463201	0.096210	0.548494	0.689452	
851	0.884572	0.103117	0.374690	0.257887	0.238034	-0.295281	-0.863947	-0.331276	0.470366	0.100764	0.547481	0.684739	
852	0.882926	0.101629	0.378772	0.258156	0.234428	-0.305137	-0.860423	-0.334077	0.478047	0.107202	0.546250	0.679404	
853	0.879789	0.098752	0.386320	0.258797	0.229943	-0.314335	-0.856953	-0.337566	0.486184	0.112961	0.544076	0.674423	
854	0.876463	0.095917	0.393961	0.259629	0.225124	-0.323796	-0.853615	-0.340319	0.494437	0.118369	0.542386	0.668833	
855	0.873859	0.094117	0.399477	0.260634	0.219690	-0.332406	-0.850796	-0.342620	0.502596	0.122528	0.540715	0.663334	
856	0.868543	0.090668	0.410543	0.262423	0.213807	-0.339888	-0.848702	-0.344192	0.510365	0.125179	0.539300	0.658038	
857	0.864475	0.088310	0.418725	0.263731	0.207158	-0.347117	-0.847215	-0.344706	0.518270	0.126608	0.538485	0.652228	
858	0.860447	0.086435	0.426465	0.265117	0.200549	-0.353578	-0.846708	-0.343291	0.525311	0.126489	0.539093	0.646086	
859	0.853674	0.083062	0.439128	0.267409	0.193327	-0.359939	-0.847020	-0.340037	0.532252	0.124960	0.540997	0.639074	
860	0.850122	0.081244	0.445237	0.269176	0.186615	-0.365917	-0.847662	-0.335780	0.538385	0.122986	0.543715	0.631973	
861	0.845253	0.078263	0.452825	0.272711	0.180837	-0.371032	-0.849020	-0.329845	0.543049	0.120117	0.547842	0.624931	
862	0.839296	0.074289	0.461842	0.277065	0.174938	-0.375408	-0.850807	-0.323409	0.547326	0.116368	0.552185	0.618049	
863	0.836845	0.071186	0.464685	0.280518	0.170993	-0.378566	-0.852853	-0.316370	0.549556	0.112664	0.557275	0.612160	
864	0.832168	0.064452	0.469885	0.287316	0.165785	-0.382412	-0.854512	-0.309978	0.553072	0.109051	0.561559	0.605699	
865	0.828554	0.058525	0.473659	0.292780	0.159224	-0.384726	-0.857006	-0.303602	0.556859	0.103392	0.565250	0.599758	
866	0.827242	0.052770	0.474036	0.296944	0.151140	-0.388353	-0.858599	-0.298574	0.562539	0.098523	0.567568	0.593051	
867	0.824056	0.041515	0.475624	0.304941	0.142824	-0.392667	-0.859163	-0.295387	0.569100	0.095028	0.568381	0.586547	
868	0.821950	0.031238	0.475677	0.311696	0.135283	-0.396625	-0.859949	-0.291333	0.574721	0.091350	0.569973	0.580071	
869	0.821079	0.025317	0.474914	0.315664	0.126720	-0.399401	-0.861413	-0.287036	0.580448	0.086000	0.571281	0.573866	
870	0.819325	0.019824	0.474837	0.320691	0.118922	-0.402402	-0.862683	-0.282326	0.585598	0.081153	0.573077	0.567513	
871	0.816329	0.011150	0.474575	0.329032	0.111536	-0.406217	-0.863435	-0.277537	0.590739	0.077219	0.575070	0.560677	
872	0.814150	0.006426	0.474662	0.334386	0.103980	-0.408411	-0.864962	-0.272451	0.595224	0.071772	0.577011	0.554630	
873	0.811016	0.001364	0.475171	0.341268	0.095949	-0.409630	-0.867144	-0.266570	0.599372	0.064900	0.579254	0.548641	
874	0.806786	-0.006258	0.475439	0.350735	0.089206	-0.413045	-0.867986	-0.260837	0.603548	0.060705	0.581923	0.541674	
875	0.804843	-0.009985	0.475241	0.355351	0.080034	-0.415317	-0.869256	-0.255929	0.609051	0.054546	0.583040	0.534926	
876	0.801636	-0.016742	0.474511	0.363233	0.071923	-0.416752	-0.871160	-0.249450	0.613035	0.047652	0.585509	0.528296	
877	0.798372	-0.023609	0.473685	0.371036	0.063278	-0.417952	-0.873358	-0.241986	0.616934	0.039828	0.588436	0.521104	
878	0.796482	-0.027635	0.473137	0.375491	0.054199	-0.417318	-0.876332	-0.234413	0.620293	0.030277	0.591024	0.514792	
879	0.792215	-0.035799	0.472409	0.384633	0.045469	-0.415982	-0.879556	-0.226437	0.622967	0.020246	0.593848	0.508770	
880	0.789133	-0.041287	0.471980	0.390896	0.037142	-0.413277	-0.883578	-0.217054	0.624348	0.008770	0.597582	0.503000	
881	0.786301	-0.046220	0.471103	0.397059	0.029171	-0.410120	-0.887865	-0.206509	0.624891	-0.003315	0.602098	0.496969	
882	0.781734	-0.054447	0.468997	0.407393	0.021451	-0.407205	-0.892132	-0.194487	0.624827	-0.015640	0.607637	0.490024	
883	0.779926	-0.058557	0.466448	0.413175	0.014025	-0.404176	-0.896032	-0.183225	0.624683	-0.027445	0.612576	0.483496	
884	0.777899	-0.064974	0.460471	0.422632	0.006765	-0.401823	-0.899661	-0.170598	0.624185	-0.039131	0.618457	0.475787	
885	0.775087	-0.074794	0.451034	0.436136	0.000088	0.399207	0.902817	0.159861	-0.623855	0.049866	-0.623009	-0.469231	
886	0.774102	-0.082162	0.442226	0.445479	0.006639	0.396765	0.906132	0.146489	-0.622461	0.061351	-0.629349	-0.461192	
887	0.773544	-0.087428	0.436380	0.451174	0.013394	0.394605	0.908483	0.136992	-0.622523	0.070976	-0.632909	-0.454812	
888	0.772581	-0.096820	0.426606	0.460165	0.020674	0.394262	0.909513	0.130060	-0.624475	0.078314	-0.634705	-0.448383	
889	0.771567	-0.106820	0.415816	0.469437	0.027154	0.394662	0.909975	0.124299	-0.626610	0.084082	-0.636065	-0.442392	
890	0.770917	-0.112264	0.410270	0.474092	0.034070	0.396724	0.909334	0.120669	-0.630400	0.087855	-0.636017	-0.436304	
891	0.769271	-0.122548	0.399971	0.482936	0.038768	0.398738	0.908845	0.116212	-0.632522	0.090751	-0.637333	-0.430682	
892	0.767600	-0.130378	0.392318	0.489775	0.043121	0.400723	0.908171	0.113077	-0.634867	0.092908	-0.637893	-0.425917	
893	0.765730	-0.134861	0.389212	0.493948	0.046305	0.402379	0.907467	0.111585	-0.636936	0.093982	-0.637793	-0.422729	
894	0.762133	-0.143583	0.382932	0.501897	0.048380	0.403970	0.906752	0.110762	-0.638543	0.094210	-0.637686	-0.420410	
895	0.759703	-0.147874	0.380933	0.505840	0.050146	0.407044	0.905042	0.112691	-0.641525	0.091942	-0.636084	-0.418796	
896	0.756493	-0.151769	0.381008	0.509429	0.051144	0.409030	0.903713	0.115676	-0.643965	0.089666	-0.633966	-0.418755	
897	0.752407	-0.157625	0.379727	0.514631	0.051164	0.411842	0.901727	0.121068	-0.646979	0.085175	-0.630748	-0.419904	
898	0.750887	-0.159371	0.380072	0.516056	0.049685	0.413931	0.900057	0.126847	-0.648922	0.080254	-0.627771	-0.422329	
899	0.748347	-0.161627	0.381282	0.518148	0.047182	0.417440	0.897505	0.134170	-0.651330	0.072954	-0.624300	-0.425084	
900	0.745976	-0.163382	0.382594	0.520046	0.043930	0.420064	0.895442	0.140715	-0.652641	0.066251	-0.621503	-0.428258	
901	0.745027	-0.162193	0.385420	0.519692	0.039321	0.423335	0.892856	0.148491	-0.653776	0.057711	-0.618432	-0.432189	
902	0.742816	-0.160126	0.391348	0.519066	0.035344	0.426548	0.890042	0.156948	-0.655453	0.049230	-0.614575	-0.436182	
903	0.741234	-0.156481	0.398636	0.516890	0.030549	0.428896	0.887373	0.166384	-0.656568	0.040511	-0.610207	-0.441503	
904	0.740920	-0.152951	0.404101	0.514145	0.027094	0.431551	0.884456	0.175407	-0.658432	0.032423	-0.605550	-0.445786	
905	0.741031	-0.149835	0.408861	0.511131	0.022356	0.432779	0.882490	0.182795	-0.658393	0.025459	-0.602328	-0.450635	
906	0.741362	-0.143953	0.417373	0.505430	0.016443	0.433830	0.880867	0.188663	-0.657055	0.018624	-0.600551	-0.455269	
907	0.741638	-0.139658	0.423160	0.501403	0.009168	0.433612	0.880407	0.191781	-0.653494	0.013260	-0.601071	-0.459873	
908	0.741867	-0.134676	0.429203	0.497272	0.000695	-0.432892	-0.881041	-0.190711	0.646802	-0.008696	0.605420	0.463722	
909	0.742031	-0.126878	0.438609	0.490829	0.010592	-0.430618	-0.883041	-0.186266	0.638373	-0.006851	0.611950	0.466852	
910	0.742447	-0.122959	0.442791	0.487432	0.020817	-0.427106	-0.886205	-0.178289	0.628072	-0.007339	0.620855	0.469053	
911	0.744193	-0.117798	0.447575	0.481640	0.031972	-0.421565	-0.890499	-0.168143	0.615594	-0.009791	0.631246	0.471675	
912	0.746673	-0.112665	0.452207	0.474653	0.042714	-0.416313	-0.894339	-0.158164	0.603437	-0.012060	0.641222	0.473870	
913	0.750332	-0.112628	0.451052	0.469968	0.051486	-0.411322	-0.897667	-0.149524	0.592984	-0.014603	0.649492	0.475728	
914	0.757867	-0.112982	0.448220	0.460403	0.061886	-0.405898	-0.901012	-0.139984	0.580929	-0.016819	0.658717	0.477840	
915	0.764046	-0.114173	0.444777	0.453180	0.070485	-0.401160	-0.903683	-0.132138	0.570799	-0.018754	0.666163	0.479650	
916	0.770857	-0.118242	0.437464	0.447688	0.079641	-0.396909	-0.905601	-0.126523	0.561204	-0.018953	0.672261	0.482448	
917	0.781878	-0.123740	0.426310	0.437738	0.088738	-0.392621	-0.907473	-0.120280	0.551361	-0.019421	0.678655	0.484821	
918	0.787821	-0.127079	0.419557	0.432621	0.098294	-0.386861	-0.909641	-0.115021	0.540887	-0.020290	0.684257	0.488695	
919	0.795229	-0.132024	0.410440	0.426285	0.108182	-0.380414	-0.911677	-0.111480	0.530441	-0.020709	0.688644	0.493936	
920	0.804233	-0.137812	0.399679	0.417700	0.119954	-0.373998	-0.913718	-0.104195	0.517378	-0.021407	0.695887	0.497598	
921	0.807856	-0.140032	0.395441	0.413988	0.129706	-0.370297	-0.914485	-0.098865	0.507419	-0.020367	0.701546	0.499943	
922	0.815153	-0.143424	0.386974	0.406456	0.138584	-0.367586	-0.914767	-0.094213	0.498656	-0.018777	0.706587	0.501722	
923	0.824675	-0.146154	0.375789	0.396652	0.145366	-0.366380	-0.914489	-0.091353	0.492549	-0.016578	0.710074	0.502908	
924	0.831280	-0.146453	0.368068	0.389936	0.149232	-0.369221	-0.912562	-0.092932	0.491701	-0.011268	0.710519	0.503255	
925	0.836237	-0.147273	0.362183	0.384502	0.152418	-0.371583	-0.910688	-0.096659	0.491864	-0.005875	0.709327	0.504867	
926	0.844446	-0.149076	0.352484	0.374757	0.155134	-0.373811	-0.908748	-0.101866	0.492798	-0.000264	0.707020	0.507220	
927	0.850529	-0.150651	0.345393	0.366891	0.158233	-0.375376	-0.907020	-0.106632	0.493021	0.004912	0.704977	0.509817	
928	0.852278	-0.151873	0.344544	0.363106	0.162166	-0.375666	-0.906021	-0.108183	0.491000	0.008309	0.705033	0.511643	
929	0.855397	-0.153319	0.343592	0.355998	0.167239	-0.374274	-0.905919	-0.106117	0.486219	0.009636	0.707472	0.512817	
930	0.856207	-0.153168	0.345455	0.352292	0.173227	-0.373057	-0.905916	-0.100679	0.479683	0.010317	0.712312	0.512260	
931	0.855275	-0.150573	0.351266	0.349922	0.179006	-0.370789	-0.906455	-0.093865	0.472332	0.009509	0.717783	0.511468	
932	0.855390	-0.147181	0.357003	0.345245	0.184003	-0.368471	-0.907018	-0.087690	0.465695	0.008448	0.722596	0.510795	
933	0.855976	-0.145685	0.358375	0.343000	0.187965	-0.365925	-0.907637	-0.083445	0.460346	0.007341	0.725867	0.511024	
934	0.858049	-0.145340	0.357522	0.338830	0.191639	-0.363204	-0.908213	-0.080662	0.455635	0.006515	0.728098	0.512081	
935	0.860630	-0.146200	0.355633	0.333866	0.194116	-0.360276	-0.908976	-0.079260	0.452156	0.005311	0.729132	0.513705	
936	0.863015	-0.149498	0.351499	0.330612	0.197089	-0.358461	-0.909159	-0.078047	0.448870	0.005375	0.730320	0.514897	
937	0.867241	-0.155080	0.344390	0.324406	0.199808	-0.357931	-0.908861	-0.077027	0.446376	0.006348	0.731513	0.515362	
938	0.871038	-0.159249	0.337668	0.319238	0.202721	-0.358641	-0.907965	-0.076680	0.444517	0.008681	0.732509	0.515519	
939	0.873042	-0.160557	0.333681	0.317296	0.204419	-0.360905	-0.906587	-0.077847	0.444718	0.012024	0.732504	0.515285	
940	0.874515	-0.160476	0.331140	0.315939	0.205017	-0.366148	-0.903915	-0.082711	0.448284	0.018445	0.730349	0.515064	
941	0.876922	-0.160493	0.327099	0.313459	0.204923	-0.373662	-0.900290	-0.088660	0.453655	0.026646	0.727623	0.513859	
942	0.878451	-0.160761	0.324686	0.311543	0.203029	-0.381362	-0.896589	-0.097315	0.461281	0.034958	0.722710	0.513506	
943	0.879023	-0.161362	0.324718	0.309579	0.201951	-0.390749	-0.891677	-0.106977	0.469320	0.045624	0.717435	0.512781	
944	0.879808	-0.162180	0.325273	0.306321	0.200526	-0.397478	-0.887931	-0.115671	0.476099	0.053636	0.712262	0.512968	
945	0.879204	-0.162104	0.328317	0.304845	0.199357	-0.403655	-0.884261	-0.124107	0.482330	0.061328	0.707160	0.513342	
946	0.876540	-0.160777	0.337097	0.303634	0.199933	-0.406961	-0.882051	-0.128042	0.484604	0.066017	0.705054	0.513517	
947	0.873272	-0.158955	0.347714	0.302035	0.200972	-0.408273	-0.880991	-0.129528	0.484909	0.068386	0.704446	0.513754	
948	0.870485	-0.157031	0.355885	0.301567	0.202691	-0.407837	-0.881033	-0.127928	0.482983	0.068498	0.705849	0.513626	
949	0.865417	-0.153444	0.370533	0.300357	0.204854	-0.406374	-0.881791	-0.123858	0.479487	0.067037	0.708869	0.512936	
950	0.861566	-0.150696	0.381513	0.299068	0.207730	-0.403074	-0.883413	-0.118162	0.474175	0.063914	0.712895	0.512693	
951	0.860359	-0.149565	0.385458	0.298052	0.210069	-0.397897	-0.886088	-0.111347	0.468066	0.058497	0.717277	0.512841	
952	0.858292	-0.147935	0.392340	0.295835	0.213439	-0.393075	-0.888264	-0.104516	0.461334	0.054082	0.721878	0.512969	
953	0.858520	-0.148540	0.393129	0.293816	0.215970	-0.389205	-0.890148	-0.097539	0.455502	0.049834	0.726449	0.512159	
954	0.860179	-0.150408	0.389621	0.292687	0.218108	-0.384465	-0.892053	-0.094113	0.450818	0.046122	0.728511	0.513720	
955	0.862039	-0.152625	0.385440	0.291601	0.219510	-0.382553	-0.892764	-0.091872	0.448236	0.044641	0.729998	0.513998	
956	0.865653	-0.156670	0.376942	0.289851	0.220517	-0.381955	-0.892841	-0.091204	0.447037	0.044572	0.730563	0.514246	
957	0.868129	-0.159124	0.370848	0.288970	0.220414	-0.383254	-0.892177	-0.092487	0.448105	0.046048	0.729892	0.514140	
958	0.870753	-0.161156	0.364249	0.288340	0.219483	-0.385921	-0.890961	-0.095290	0.450865	0.048672	0.728240	0.513827	
959	0.874315	-0.164051	0.355206	0.287209	0.216723	-0.390114	-0.889493	-0.098206	0.455579	0.051330	0.726297	0.512158	
960	0.875447	-0.164726	0.352419	0.286809	0.215013	-0.394392	-0.887569	-0.102201	0.459951	0.055218	0.723873	0.511276	
961	0.876374	-0.165065	0.350405	0.286250	0.212263	-0.398820	-0.885711	-0.106785	0.465307	0.058795	0.720829	0.510332	
962	0.877083	-0.165436	0.348884	0.285723	0.209699	-0.401933	-0.884444	-0.110612	0.469714	0.061154	0.718135	0.509815	
963	0.875883	-0.164741	0.351960	0.286029	0.207358	-0.405775	-0.882713	-0.114748	0.474352	0.064388	0.715346	0.509043	
964	0.873749	-0.163807	0.357194	0.286603	0.205792	-0.409009	-0.881124	-0.118240	0.477962	0.067398	0.713060	0.508484	
