Martin	// User ID
7-7-2023	// Evaluation date
CON_VE_R5	7-7-2023	10:05:14:599	// Source file name and timestamp
100.000	// Sampling rate
32.958	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
47	0.668397	0.039863	-0.706729	-0.228452	0.688958	-0.041455	-0.708231	-0.148416	0.697245	-0.104331	-0.703968	-0.085986	0.687502	-0.093893	-0.713376	-0.098075	0.243484	0.399840	-0.682762	0.560964	0.367326	0.526876	-0.722118	-0.256943	
48	0.668418	0.039887	-0.706699	-0.228481	0.688954	-0.041447	-0.708238	-0.148405	0.697253	-0.104338	-0.703961	-0.085966	0.687499	-0.093897	-0.713380	-0.098068	0.243401	0.400055	-0.682770	0.560836	0.367355	0.527027	-0.721947	-0.257072	
49	0.668428	0.039906	-0.706681	-0.228504	0.688953	-0.041474	-0.708244	-0.148375	0.697276	-0.104359	-0.703941	-0.085921	0.687506	-0.093926	-0.713377	-0.098012	0.243376	0.399998	-0.682772	0.560885	0.367321	0.527021	-0.721988	-0.257015	
50	0.668426	0.039905	-0.706685	-0.228496	0.688959	-0.041490	-0.708240	-0.148355	0.697290	-0.104349	-0.703933	-0.085884	0.687522	-0.093956	-0.713365	-0.097957	0.243490	0.399926	-0.682702	0.560973	0.367404	0.526911	-0.722057	-0.256931	
51	0.668420	0.039943	-0.706683	-0.228514	0.688964	-0.041443	-0.708234	-0.148377	0.697276	-0.104307	-0.703952	-0.085893	0.687529	-0.093990	-0.713357	-0.097938	0.243490	0.399803	-0.682782	0.560962	0.367301	0.526854	-0.722144	-0.256947	
52	0.668417	0.039984	-0.706675	-0.228541	0.688961	-0.041435	-0.708234	-0.148392	0.697269	-0.104324	-0.703954	-0.085917	0.687509	-0.093973	-0.713381	-0.097917	0.243462	0.399969	-0.682694	0.560963	0.367411	0.526950	-0.722022	-0.256937	
53	0.668412	0.040033	-0.706675	-0.228546	0.688963	-0.041439	-0.708231	-0.148397	0.697276	-0.104352	-0.703946	-0.085889	0.687490	-0.093892	-0.713406	-0.097945	0.243471	0.399914	-0.682740	0.560943	0.367362	0.526917	-0.722062	-0.256963	
54	0.668410	0.040075	-0.706672	-0.228551	0.688964	-0.041393	-0.708230	-0.148408	0.697278	-0.104348	-0.703952	-0.085825	0.687488	-0.093807	-0.713409	-0.098022	0.243478	0.399765	-0.682818	0.560950	0.367255	0.526846	-0.722170	-0.256959	
55	0.668425	0.040053	-0.706647	-0.228593	0.688940	-0.041331	-0.708255	-0.148420	0.697264	-0.104370	-0.703963	-0.085818	0.687484	-0.093785	-0.713411	-0.098050	0.243466	0.399975	-0.682695	0.560957	0.367415	0.526949	-0.722019	-0.256944	
56	0.668434	0.040020	-0.706642	-0.228587	0.688919	-0.041309	-0.708272	-0.148440	0.697269	-0.104403	-0.703954	-0.085817	0.687490	-0.093752	-0.713407	-0.098069	0.242792	0.399748	-0.682853	0.561219	0.366879	0.527344	-0.722137	-0.256567	
