Martin	// User ID
7-7-2023	// Evaluation date
CON_SO_R1	7-7-2023	10:18:29:719	// Source file name and timestamp
100.000	// Sampling rate
120.000	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
48	0.611328	0.000163	-0.110166	0.783672	0.621566	-0.001760	-0.115751	0.774760	0.615349	-0.009899	-0.102803	0.781460	0.622884	-0.012346	-0.119592	0.773021	0.608831	-0.193684	0.760114	-0.118483	0.484620	-0.786907	0.301672	0.234340	
49	0.611580	0.004705	-0.124502	0.781311	0.621873	0.003132	-0.129775	0.772284	0.615677	-0.005389	-0.116871	0.779265	0.622908	-0.006895	-0.135387	0.770460	0.604950	-0.206097	0.758501	-0.127421	0.471107	-0.794980	0.303020	0.232904	
50	0.611850	0.012157	-0.147574	0.776990	0.622020	0.006396	-0.140546	0.770258	0.616016	0.000734	-0.135389	0.776011	0.622704	-0.001046	-0.152922	0.767368	0.600445	-0.218781	0.756921	-0.136644	0.456941	-0.802958	0.304668	0.231603	
51	0.611920	0.016964	-0.164019	0.773540	0.622110	0.012538	-0.160285	0.766245	0.616056	0.003342	-0.144452	0.774337	0.622588	0.001637	-0.162113	0.765572	0.595729	-0.229267	0.756280	-0.143474	0.445072	-0.808929	0.306307	0.231778	
52	0.611929	0.019657	-0.173851	0.771319	0.622138	0.015809	-0.171387	0.763755	0.616004	0.008426	-0.162399	0.770775	0.622212	0.006759	-0.179595	0.761940	0.591802	-0.241219	0.753348	-0.155084	0.430471	-0.817091	0.308571	0.227684	
53	0.611840	0.023718	-0.189020	0.767699	0.622077	0.019385	-0.184722	0.760606	0.615777	0.014432	-0.183966	0.766007	0.621725	0.011126	-0.194469	0.758628	0.587919	-0.251456	0.751073	-0.164350	0.417936	-0.823632	0.310425	0.224937	
54	0.611548	0.028322	-0.206791	0.763180	0.621674	0.024515	-0.203359	0.756020	0.615539	0.017799	-0.197412	0.762774	0.621373	0.013619	-0.204177	0.756321	0.583313	-0.263071	0.749276	-0.170660	0.405265	-0.829841	0.310583	0.225084	
55	0.611308	0.030421	-0.215993	0.760739	0.621348	0.026718	-0.212478	0.753702	0.615184	0.020098	-0.207326	0.760369	0.620424	0.018583	-0.223293	0.751577	0.579275	-0.273656	0.746161	-0.181098	0.391750	-0.836608	0.312526	0.221238	
56	0.610547	0.034042	-0.233105	0.756132	0.620522	0.030544	-0.229344	0.749280	0.614433	0.023976	-0.224969	0.755835	0.619652	0.021361	-0.234744	0.748645	0.575371	-0.283990	0.743220	-0.189530	0.379211	-0.842704	0.313421	0.218671	
57	0.609605	0.037235	-0.248701	0.751760	0.619533	0.034043	-0.245086	0.744952	0.613627	0.027007	-0.239701	0.751849	0.618646	0.023859	-0.247214	0.745381	0.571487	-0.293056	0.739962	-0.199944	0.366669	-0.848521	0.315722	0.214210	
