Martin	// User ID
7-7-2023	// Evaluation date
CON_SP_R2	7-7-2023	10:23:19:504	// Source file name and timestamp
100.000	// Sampling rate
120.000	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
74	0.414114	-0.107416	0.029865	0.903371	0.422352	-0.109119	0.033958	0.899199	0.415010	-0.113367	0.037080	0.901964	0.421707	-0.119229	0.028820	0.898397	0.820969	0.111597	0.559876	0.009739	0.783996	-0.606409	0.129990	0.026845	
75	0.405898	-0.106106	0.041087	0.906808	0.415436	-0.107891	0.043495	0.902153	0.407942	-0.112017	0.046956	0.904893	0.414720	-0.117945	0.038656	0.901444	0.824357	0.119783	0.552984	0.017202	0.791406	-0.598373	0.122730	0.023762	
76	0.395059	-0.104378	0.055620	0.911010	0.404402	-0.106072	0.058500	0.906524	0.397090	-0.110006	0.061972	0.909053	0.404022	-0.116022	0.053584	0.905778	0.827470	0.126612	0.546437	0.025866	0.798343	-0.590781	0.114604	0.022197	
77	0.389725	-0.104102	0.063040	0.912854	0.399101	-0.105804	0.065926	0.908393	0.391859	-0.109640	0.069398	0.910829	0.398909	-0.115686	0.061007	0.907616	0.830377	0.133900	0.539697	0.035657	0.805742	-0.582338	0.105899	0.021170	
78	0.381026	-0.104063	0.075568	0.915576	0.390557	-0.105840	0.078284	0.911117	0.383440	-0.109440	0.081647	0.913417	0.390576	-0.115612	0.073513	0.910319	0.833438	0.140558	0.532446	0.046106	0.812921	-0.574010	0.096204	0.020416	
79	0.371932	-0.103906	0.088662	0.918155	0.378731	-0.105844	0.095495	0.914462	0.374416	-0.109072	0.094768	0.915934	0.379153	-0.115497	0.090736	0.913603	0.836138	0.147189	0.525347	0.056745	0.819964	-0.565473	0.086602	0.020006	
80	0.367575	-0.104165	0.095671	0.919177	0.371314	-0.106320	0.106899	0.916185	0.370082	-0.109295	0.101754	0.916919	0.372078	-0.115927	0.102028	0.915265	0.838860	0.153354	0.517881	0.067794	0.826762	-0.556995	0.076351	0.019787	
81	0.358407	-0.104157	0.109987	0.921194	0.366629	-0.106232	0.114261	0.917193	0.360976	-0.109227	0.115986	0.918865	0.367542	-0.115807	0.109381	0.916263	0.841523	0.160151	0.509842	0.079070	0.833793	-0.547803	0.065825	0.019186	
82	0.351867	-0.103691	0.120395	0.922466	0.358720	-0.105222	0.127074	0.918749	0.354533	-0.108734	0.126266	0.920076	0.359837	-0.114853	0.122143	0.917828	0.843483	0.166506	0.502460	0.091362	0.840660	-0.538371	0.055195	0.020021	
83	0.346608	-0.102175	0.129508	0.923391	0.350771	-0.103846	0.140203	0.920065	0.349504	-0.107299	0.135222	0.920896	0.352113	-0.113564	0.135132	0.919162	0.845793	0.172094	0.494140	0.104134	0.847154	-0.529174	0.043295	0.020734	
84	0.336857	-0.099608	0.145422	0.924910	0.346051	-0.102061	0.148226	0.920794	0.338726	-0.104283	0.153258	0.922443	0.347605	-0.111785	0.143049	0.919897	0.847719	0.178126	0.485869	0.116512	0.853548	-0.519601	0.031937	0.021207	
85	0.331628	-0.097681	0.153970	0.925621	0.336574	-0.098690	0.163610	0.922068	0.329291	-0.100608	0.168777	0.923558	0.338674	-0.108390	0.158432	0.921114	0.849526	0.184627	0.476918	0.129488	0.860129	-0.509230	0.019977	0.021551	
86	0.324133	-0.094252	0.166572	0.926449	0.329491	-0.096028	0.175238	0.922771	0.323793	-0.097945	0.178072	0.924043	0.331934	-0.105708	0.170082	0.921801	0.850871	0.190943	0.468325	0.142236	0.866337	-0.498896	0.008473	0.022178	
87	0.314780	-0.090244	0.182102	0.927151	0.323985	-0.093158	0.184828	0.923143	0.317188	-0.094765	0.189497	0.924393	0.326568	-0.102815	0.179734	0.922214	0.851893	0.198295	0.459738	0.153617	0.872493	-0.488141	-0.001751	0.021696	
88	0.309944	-0.087683	0.190321	0.927375	0.313578	-0.088186	0.202056	0.923615	0.307079	-0.089675	0.206517	0.924668	0.316530	-0.097810	0.197093	0.922711	0.852108	0.206229	0.452095	0.164288	0.878539	-0.477075	-0.010480	0.021404	
89	0.299641	-0.082420	0.207190	0.927628	0.307660	-0.085192	0.211657	0.923736	0.301351	-0.086621	0.215919	0.924696	0.310840	-0.094796	0.206722	0.922853	0.851884	0.214760	0.444723	0.174339	0.884534	-0.465650	-0.018316	0.020828	
90	0.287373	-0.076106	0.226563	0.927520	0.299659	-0.080823	0.224374	0.923758	0.293234	-0.082110	0.228972	0.924578	0.303111	-0.090399	0.219581	0.922895	0.851246	0.224405	0.436972	0.184605	0.890879	-0.453057	-0.026015	0.019945	
91	0.279508	-0.071947	0.238816	0.927182	0.289129	-0.075367	0.240889	0.923416	0.282859	-0.076532	0.245531	0.924039	0.290617	-0.083905	0.240381	0.922344	0.850713	0.234136	0.429009	0.193438	0.896789	-0.440862	-0.032997	0.017943	
